poi_id,poi_name,poi_type,poi_subtype,commentId,content,score,touristTypeDisplay,timeDuration,publishTypeTag,景点名
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,161241609,镇远展览馆（镇远博物馆），其展览通过文字说明、图片等形式展示了镇远的历史沿革、风土人情、文物状况、自然风光等，反映了镇远深厚的历史文化底蕴和美丽的自然和人文风光，是名城镇远的经典缩影，值得一去！,4.0,,,2019-10-01 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,158430703,镇远展览馆，就是镇远步行街上的镇远博物馆，免费开放，刷身份证无须取票，建议小伙伴们逛镇远古城前，先来这里，了解下镇远的历史哦,5.0,,,2019-04-16 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,157873466,"现在已改成博物馆了！古城文化是镇远最具代表性的地方文化。镇远博物馆建筑群依山傍水,就势蜿蜒,错落有致,相得益彰，镇远文化内涵之深厚在于中原汉文化与当地苗侗民族文化交融荟萃,和谐共生,各具魅力，由此足见镇远古城文化海纳百川,兼包并蓄的博大胸襟和恒久绵长的强大生命力。",3.0,,,2019-02-12 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,160603942,偏远小镇。景色宜人。物价低廉。美味佳肴一家连一家。好吃。夜色下小镇更是漂亮风景如画。灯光别致。让人流连忘返耳目一新的。,5.0,,,2019-08-25 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,170894460,镇远展览馆就在步行街上，是原来的老建筑，与当地的环境氛围很协调。展览馆都免费开放，里面展示的大部分是民间收集的老物件，作为当地的文化传统，展示给大家。,4.0,,,2022-06-02 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,173204985,镇远古镇不仅有充满文化底蕴的古民居，也有充满历史悠久的博物馆，在这里可以看到镇远县城在历史中的风雨飘摇，令人流连忘返、心旷神怡。,5.0,,,2022-10-19 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,163629866,镇远展览馆本身的建筑也非常的有价值，原为邹姓家族祠堂，房子建造的很有特色，祠内现存的石雕、木雕均为上乘雕刻精品，博物馆位于镇远县城内，步行可至。,4.0,,,2020-06-11 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,158434435,现在叫镇远博物馆啦，是一栋明清古建筑，在步行街靠近祝圣桥附近，小伙伴们一定要来博物馆哦仔细看看，然后再逛镇远古城，收获多多,5.0,,,2019-04-16 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,167681359,镇远展览馆也叫镇远博物馆，是一个县级博物馆，并不大，其建筑物是沿用以前留下来的老建筑，有点古色古香，由于时间原因，只是拍了个外观。,3.0,,,2021-09-15 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,178252549,不错不错不错👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,5.0,,2天,2023-08-12 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,163631621,天气晴朗的时候带着家人一起去溜达溜达非常棒的选择,5.0,,,2020-06-11 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,165225332,展览着镇远的各种文化交流。领略了很多东西,5.0,,,2020-12-03 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,163127989,了解历史底蕴的好去处，值得一去,5.0,,,2020-03-29 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,161976041,镇远展览馆可以刷身份证进去参观，陈列着镇远发展历史的图片。,4.0,,,2019-11-14 发布点评,中国历史文化名城镇远展览馆
93639,中国历史文化名城镇远展览馆,知识科普型,博物馆,74658665,展览着当地的历史文物与图片，利用古建筑改造的博物馆，很小的。,4.0,,,2016-06-15 发布点评,中国历史文化名城镇远展览馆
79799,中国株椤纪公园,自然观赏型,自然保护区,158169512,桫椤景区和竹海景区是在一起的，在同一个游客中心可以购票。桫椤景区的观光车需要乘旁边的电梯到负3层。购票时卖票的工作人员也会提醒你。观光车大概十分钟左右吧。 景区有两条游览线路：甘沟和大水沟。甘沟主要看恐龙雕塑和瀑布群。大水沟是看“古生物活化石”桫椤，还有芭蕉树、竹子以及其他各种植物。两条线路都是进去之后需原路返回的。游览时间2小时左右。 这里的桫椤是属于相对高大的，某种角度看有点像孔雀开屏。淡季的时候满眼都是绿色，也许花期的时候颜色会丰富一点。看多了贵州的山水瀑布，这里的只能算小儿科，不过空气质量是蛮好的，清新，令人舒畅，也可以认识和了解到一些植物。游玩的性价比一般，时间紧凑或是没时间的可以略过此景点。,3.0,,,2019-03-21 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,73864794,纯天然的景区，空气很好，赤水门票都小贵。,5.0,,,2016-05-03 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,163612661,中国侏罗纪公园分为甘沟、大水沟、两岔河三个景段。大水沟以桫椤为主，甘沟景区以瀑布为主，景区内海拔落差悬殊，丹霞绝壁峭立，流泉瀑布密集，植物繁茂、物种丰富，踏入其中，如同进入原始森林。,4.0,,,2020-06-08 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,158064598,桫椤沟也叫侏罗纪公园，因为有恐龙的骨骼化石，是因为有恐龙的食物——桫椤，毛竹，芭蕉与桫椤及其他植种混生出一片绿色的王国。毛竹弯弯的山上云雾缭绕，犹如仙境。,5.0,,,2019-03-07 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,170861663,中国侏罗纪公园分为甘沟、大水沟、两岔河三个景段，其中大水沟以桫椤为主，甘沟景区以瀑布为主，景区内海拔落差悬殊，丹霞绝壁峭立，流泉瀑布密集，植物繁茂、物种丰富，踏入其中，如同进入原始森林。,3.0,,,2022-05-31 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,158597666,这是世界上唯一的侏罗纪地球史迹自然生态园林，也是中国唯一以“侏罗纪”命名的国家级公园。,5.0,,,2019-04-30 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,163273501,空气清新宜人，特别的凉爽，风景也特别好，,4.0,,,2020-04-20 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,171324440,非常适合带小孩子去看看，比较有趣,5.0,,,2022-07-01 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,157108085,这个景区适合带小朋友一起，大人来没什么乐趣。爬山，看桫椤，几只假恐龙……,5.0,,,2018-10-30 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,159458781,特别值得带小朋友去～交通略有不便利，自己包车去的,5.0,,,2019-06-26 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,74579168,这个景点分了两个点，一个是大水沟，主要看桫椤。另一个是甘水沟，主要看瀑布。,5.0,商务出差,,2016-06-10 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,175349318,非常非常不错我们大家都喜欢点赞,5.0,,,2023-03-30 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,175346783,非常棒哦特别想看真的非常非常好,5.0,,,2023-03-30 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,175349816,设施完善里面的展品也都很好看,5.0,,,2023-03-30 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,157346950,景区来景色宜人，恐龙 化石到处是。,4.0,,,2018-12-01 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,163368153,2020年5月3日去的景色不错，去的时候关闭了一半，只看见桫椤没看见恐龙化石感觉有点坑，肯定没有下次了,1.0,,,2020-05-04 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,156737740,人少，空气好。恐龙和桫椤绝配。,5.0,,,2018-09-25 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,157026493,本来带小孩去看恐龙的   但感觉里面布置的恐龙模型数量和密度差点,4.0,,,2018-10-22 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,157474823,还是值得去的，公园里面很多植被，而且是上千年的桫椤,4.0,,,2018-12-19 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,157860378,还可以吧，喜欢山水的朋友可以去看看，空气不错。,4.0,,,2019-02-11 发布点评,中国株椤纪公园
79799,中国株椤纪公园,自然观赏型,自然保护区,157971962,自然环境不错，但不会主动再去第二次。,3.0,,,2019-02-21 发布点评,中国株椤纪公园
93776,乌沙贵州龙景区,知识科普型,博物馆,163204122,这里值得去，有特色美食，景点也非常棒！,5.0,,,2020-04-09 发布点评,乌沙贵州龙景区
93776,乌沙贵州龙景区,知识科普型,博物馆,166406021,前些年去过一次挺好的，有机会再去看看。,4.0,,,2021-05-03 发布点评,乌沙贵州龙景区
69542553,乌羊麻生态旅游风景区,自然观赏型,生态景区,163210515,乌羊麻生态旅游景区非常不错，依山傍水。这里有大量的苗寨建筑，在这里可以体验苗寨的风土人情，也可以欣赏美丽的自然风光！非常值得推荐！,5.0,,,2020-04-10 发布点评,乌羊麻生态旅游风景区
69542553,乌羊麻生态旅游风景区,自然观赏型,生态景区,167374689,乌羊麻生态旅游风景区确实是风景优美秀丽，这人地灵的山水风光，吸引了好多游客前来观赏，风光的美妙、也的确收到了很好的广告效应。,5.0,,,2021-08-04 发布点评,乌羊麻生态旅游风景区
69542553,乌羊麻生态旅游风景区,自然观赏型,生态景区,196812666,避雷乌羊麻风雨桥口这家叫融康的小饭馆，去了就有个把小时菜还没做的风险，老板可能眼神有点差，脑袋瓜还转不过弯，分不清客人谁是谁，分不清先来后到，也不听你说，去了就有个把小时菜还没做的风险，自己斟酌。,3.0,,3小时,2024-11-04 发布点评,乌羊麻生态旅游风景区
132109343,乾艺梅园,知识科普型,植物园,169436160,还行，去的时候没怎么开，然后挺荒的，也不差，有几个地方还不错,5.0,朋友出游,,2022-02-08 发布点评,乾艺梅园
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,175072470,兴义周边游   春日踏春最全攻略  云屯公园  三月，春天无别事，只为踏春忙 走吧，趁着春天还没过去 抓紧时间约上好友踏春赏花🌸 去邂逅，最美的春天 去拍照，留下春天美好 	 今日踏春地📍 云屯生态体育公园旅游景区 🚖距兴义市区30km 门票🎫  3月半价💰20 	 去了云屯那么多次 每次门口草坪拍照就结束 今天第一次深度游玩 解锁不一样游玩方式 	 买张观光车票🎫 30 坐观光车先游玩一圈时长🕰️30分钟 中途看见美景  下车拍拍照📸 	 穿着裙子   抱着大花🌸   草坪奔跑 绿油油的草坪    近期桃花 随便拍你都一道美丽的风景线 	 中途还可以经过游玩区域🎈 飞跃丛林 成人区    飞跃丛林儿童区 真人CS    卡丁车    骑马      射箭 	 我选择的是射箭🏹 教练非常细心教我  告诉正确姿势 和射箭🏹发力点   几分钟学会👍🏻 	 路途中🚖 一路还有很多人拍婚纱照 每个新娘👰🏻   都好美 	 听说这里还有很多人来举办户外婚礼💒 户外草坪婚礼  想想都超级浪漫 这感觉是每个女孩子的梦想❤ 	 还可以组织公司团建👯 下次公司团建   我就选择这里 可以放肆奔跑  放肆疯😂 	 时间充足这里还🉑住宿🏠 云屯星空野奢酒店   树屋独栋别墅 拉开窗帘仿佛   梦幻般的童话故事 	 坐观光车路过都觉得超级梦幻 是我见过住宿环境最好的酒店了 等下次有机会一定要来住下❤,5.0,,,2023-03-03 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,197054649,有民宿、树屋星空野奢酒店、沐云温泉酒店、露营台，可住宿和健身；有餐饮、烧烤，有二十千米左右沥青路可以徒步(亦可坐观光车)；可聚会、团建、探险、徒步、泡汤、遛娃……,5.0,,2天,2024-11-10 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,181350189,环境非常棒，空气很好，非常合适一家人游玩,5.0,,,2024-04-06 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,181349946,超级适合遛娃的好地方，安全，大草坪，孩子玩得很开心。,5.0,,3天以上,2024-04-06 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,198611323,来过好几次了，环境很舒服，很适合放松度假，天气好拍照也慢出片的。,5.0,家庭亲子,,2024-11-29 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,198616321,云屯公园门票免费，无动力乐园超优惠，周末孩子打卡圣地。,5.0,家庭亲子,,2024-11-29 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,199011219,风景非常不错，遛娃好去处。🌿🌿🌿,5.0,家庭亲子,3小时,2024-12-04 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,199509143,环境好气候宜人,5.0,朋友出游,,2024-12-12 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,198518384,贵州遛娃圣地,5.0,家庭亲子,,2024-11-27 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,198518748,兴义最美景区,5.0,家庭亲子,,2024-11-27 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,208616990,非常好，女儿很喜欢。,5.0,家庭亲子,,2025-04-13 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,206382940,孩子很喜欢。,5.0,家庭亲子,,2025-03-18 发布点评,云屯生态体育公园旅游景区
128809692,云屯生态体育公园旅游景区,自然观赏型,生态景区,170679200,今天突然临时有事，去玩不了，希望官方可以退票，谢谢！钱虽然不多，但是还是希望官方能够处理,1.0,朋友出游,,2022-05-17 发布点评,云屯生态体育公园旅游景区
24652386,仁怀市博物馆,知识科普型,博物馆,166156823,仁怀博物馆，太雷了，看上去就像工地的活动板房，太寒酸了，钱都投到茅台镇去了吗?也没有什么展品。附近的国酒门景区感觉也荒废了，再往里走也给封上了。天下第一瓶也不过是个面子工程，整体这一带好像都是来泡温泉的老人，没有什么游客。,4.0,,,2021-04-07 发布点评,仁怀市博物馆
24652386,仁怀市博物馆,知识科普型,博物馆,175538546,这是一个不敢查酒驾的地方，因为到处空气之中都弥散着酱香的气息。博物馆里，有一面按照年份展示的茅台酒墙，据说总价值过亿啊。,4.0,,,2023-04-17 发布点评,仁怀市博物馆
25646929,余庆都市第三地生态园,知识科普型,植物园,157230744,万亩园林，城市中的绿肺，犹如生活在丛林一样。虽然只是在一个小县城，但有了都市第三地生态园，生活就不一样了。是非常值得去的地方。,5.0,,,2018-11-17 发布点评,余庆都市第三地生态园
25646929,余庆都市第三地生态园,知识科普型,植物园,166868726,都市第三地生态园，实际上是一个集生产经营、科技成果、城市花园为一体的综合性建筑体系 ，很有味道，来到这个地方旅游的朋友们都说棒。,5.0,,,2021-06-19 发布点评,余庆都市第三地生态园
25646929,余庆都市第三地生态园,知识科普型,植物园,165323657,这个地方非常不错，值得大家去，无论是饭后散步还是晨练都是不错的选择。,5.0,,,2020-12-17 发布点评,余庆都市第三地生态园
25646929,余庆都市第三地生态园,知识科普型,植物园,167461858,这地方环境不错，饭后散步好去处。,5.0,,,2021-08-17 发布点评,余庆都市第三地生态园
25646929,余庆都市第三地生态园,知识科普型,植物园,161765496,有机会试试，就在附近旅游景点呢。,5.0,,,2019-10-29 发布点评,余庆都市第三地生态园
30764793,光华钱币博物馆,知识科普型,博物馆,157733144,中国钱币博物馆，是直属于中国人民银行总行的国家级专题博物馆，主要从事钱币的收藏、研究和展示。现在正在维修，大家去之前最好打电话咨询一下。,5.0,,,2019-01-30 发布点评,光华钱币博物馆
30764793,光华钱币博物馆,知识科普型,博物馆,156989028,这是个非常有特点的博物馆，珍藏古今大量的钱币，在这里能学到好多有关钱币方面的知识！,5.0,,,2018-10-16 发布点评,光华钱币博物馆
30764793,光华钱币博物馆,知识科普型,博物馆,158900843,古老的经济文化，货币的发展史！,5.0,,,2019-05-21 发布点评,光华钱币博物馆
30764793,光华钱币博物馆,知识科普型,博物馆,159553215,在电台街大觉精舍里面，佛塔样的建筑，藏品较丰富。,4.0,,,2019-07-03 发布点评,光华钱币博物馆
30764793,光华钱币博物馆,知识科普型,博物馆,158937590,在电视剧里面好像看到是在什么什么街,4.0,,,2019-05-25 发布点评,光华钱币博物馆
10521592,六枝梭嘎生态博物馆,知识科普型,博物馆,196329498,中国第一个生态博物馆，包括全村老建筑老物件老人服饰等和陈列馆，位于贵州省六盘水市六枝特区梭嘎乡高兴村陇嘎寨，于1998年建成，由挪威中国共同投资建成资料中心三间特色房屋（也称陈列馆），导航梭嘎生态博物馆，会导错到其它村民家门口，建议导航六枝梭嘎长角苗，到牌楼处，往下走，到资料中心（陈列馆），看展览听讲解（免费），看表演，包括女人盘头饰、芦笙演奏、三眼萧吹奏、民歌演唱（独唱对唱），收费几百元不等，由陈列馆工作人员完成，热情周到，讲解详尽耐心，外人称他们“长角苗”他们自称“箐苗”，此处是了解箐苗民族风情的好地方，原生态风情浓郁，值得参观！,5.0,情侣夫妻,2小时,2024-10-27 发布点评,六枝梭嘎生态博物馆
10521592,六枝梭嘎生态博物馆,知识科普型,博物馆,163403850,走进牂牁江景区，这里是六枝特区山水景色最雄奇的风景名胜区，源于司马迁史记：&quot;夜郎者，临牂牁江，江广百余步，足以行船&quot;。只要你身临其境，就能真实体验峡谷、山、水、林，幽、险、奇；走进感受古夜郎国文化，是所有旅游者，不留遗憾的好去处。,5.0,,,2020-05-08 发布点评,六枝梭嘎生态博物馆
10521592,六枝梭嘎生态博物馆,知识科普型,博物馆,158039320,这里是一座反映少数民族的生态博物馆，极具特色，值得一看！,5.0,,,2019-03-03 发布点评,六枝梭嘎生态博物馆
148759043,六枝记忆三线建设博物馆,知识科普型,博物馆,198415309,🎉走进六枝记忆三线建设博物馆，仿佛穿越了时光隧道，回到了那个激情燃烧的岁月！🌟  🍜一进门，就被那浓郁的工业气息深深吸引。博物馆里的展品，从生产工具到生活用具，每一件都透着历史的痕迹，让人不禁感叹三线建设者们的不易。🔧特别是那些模拟的矿洞和生产场景，真的让人身临其境，仿佛能听到当年机器轰鸣的声音，感受到建设者们的汗水与热情。🔥  🍽️环境方面，博物馆的建筑风格独具特色，与内部的展览相得益彰。而且，这里不仅展示了三线建设的历史，还融入了当地的文化元素，让人在参观的同时，也能感受到六枝特区的独特魅力。🏛️整个博物馆干净整洁，灯光柔和，让人在怀旧的同时，也能享受到一份宁静与舒适。  👩‍💼服务方面，博物馆的工作人员非常热情，对每一个展品都了如指掌，能耐心地为游客解答各种问题。👏他们还会根据游客的兴趣和需求，推荐最适合的参观路线，让人在有限的时间里，尽可能多地了解三线建设的历史和精神。👍  🍽️参观结束后，还可以去附近的郎岱镇品尝当地的美食，比如岩脚面、油粽粑、凹锅豆腐等，每一道都让人回味无穷。😋这些美食不仅味道独特，还承载着六枝人的乡愁和记忆，让人在品尝的同时，也能感受到当地的热情和淳朴。  总之，六枝记忆三线建设博物馆绝对是一个值得一去的地方！💖,5.0,,,2024-11-24 发布点评,六枝记忆三线建设博物馆
22866029,六盘水动物园,知识科普型,动物园,167481285,六盘水动物园交通方便，凭携程订票二维码扫码入园，园区内动物种类很多，还有动物表演和游乐场，公共设施齐全，管理规范，是个很值得游览的景点。,5.0,单独旅行,,2021-08-19 发布点评,六盘水动物园
22866029,六盘水动物园,知识科普型,动物园,159194040,六盘水动物园有比较多的动物，门票现在是35元但卫生有点差，动物懒洋洋的。依山旁水，拥有游乐设施，另收费，鬼屋有点恐怖d(ŐдŐ๑)，胆小者慎入 现在刚刚建成过山车，适合一家亲子去玩,4.0,,,2019-06-06 发布点评,六盘水动物园
22866029,六盘水动物园,知识科普型,动物园,216793928,游玩建议 1.动物投喂：可购买景区胡萝卜喂养长颈鹿、羊驼等动物 2.亲子体验：建议上午错峰游览，优先体验游乐设施项目 3.科普学习：园内设有动物科普展板，可同步了解动物习性,5.0,,,2025-07-14 发布点评,六盘水动物园
22866029,六盘水动物园,知识科普型,动物园,191877022,值得一去，多带点胡萝卜体验感更好。,4.0,,,2024-09-03 发布点评,六盘水动物园
22866029,六盘水动物园,知识科普型,动物园,212634325,作为一个地级市的动物园，动的种类和数量应该说是相当多了，超乎我想象，并且还有像平顶猴这种在其他动物园不常见的动物。但是动物的饲养确实应该下点功夫，藏马熊和黑熊放在一起，黑熊真的快吓死了。,4.0,单独旅行,,2025-05-22 发布点评,六盘水动物园
22866029,六盘水动物园,知识科普型,动物园,187426702,动物种类很多，老虎、狮子、豹子、黑熊，斑马、骆驼、河马、四角羊，羊驼，驼羊，孔雀，秃鹰，雕，梅花鹿，蟒蛇等，鸟类禽类兽类。,4.0,朋友出游,3小时,2024-07-27 发布点评,六盘水动物园
22866029,六盘水动物园,知识科普型,动物园,178515795,六盘水动物园位于六盘水市钟山区人民西路，贵昆铁路南侧，是在原清碧公园的基础上改建而成。动物园场馆的设计不仅与所在的地形相契合，而且在建筑造型和立面造型上还体现了圈养动物的特性。 六盘水动物园是贵州省西部地区仅有的一家集动物观赏、野生动物救助、市民休闲娱乐、学生科普教育宣传为一体的综合性城市动物园。,5.0,,,2023-08-20 发布点评,六盘水动物园
22866029,六盘水动物园,知识科普型,动物园,177780058,园内拥有长颈鹿馆、白虎馆、东北虎馆、熊馆、孔雀园、鸣鸟馆、水禽馆、草食动物馆，两栖动物馆等二十余个动物展览场馆，园内拥有、360度大摆锤、高空飞翔、跳楼机、碰碰车、摩天轮景观湖等多种大型游乐设施，供游客娱乐游玩；拥有生肖广场、生态广场、植物园等多处休闲处所，供游客休闲小憩。是一个集动物展览、休闲、娱乐为一体的大型城市动物园。,5.0,,,2023-07-28 发布点评,六盘水动物园
