poi_id,poi_name,poi_type,poi_subtype,commentId,content,score,touristTypeDisplay,timeDuration,publishTypeTag,sortType,commentTagId
38366644,万州区博物馆,知识科普型,博物馆,156931211,平湖美景，历史积淀，还有最出名的万州烤鱼，不虚此行。,,,,2018-10-09 发布点评,,
38366644,万州区博物馆,知识科普型,博物馆,162849207,很有历史意义，回忆当初的工作，值得一看的地方。,,,,2020-02-15 发布点评,,
58303456,万盛科技馆,知识科普型,科技馆,177405617,万盛科技馆位于重庆市綦江区万盛街道滨江西路501号附2号万盛文体中心四楼，建筑面积2288平方米，展厅1800平方米，2015年开馆，年接待游客约30万人次，是万盛经开区功能最齐全、设备最完善、管理最规范、活动最丰富的科普教育实践基地。,5.0,,,2023-07-18 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,164485826,三峡博物馆三峡厅不开挺尴尬的，但别的厅也值得一看，重庆的前世今生，明代陶甬，历代钱币，巴蜀历史，参观的人不算多，周末现场也可以预约到，里面有很多工作人员监督戴好口罩，不能吃东西，不能大声讲话，管理的不错，就是有些没素质的游客带着二三岁孩子在里面又哭又喊的，那么小的孩子根本不适合来这地方，影响别人参观，让人生厌,4.0,,,2020-09-20 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,159414720,一定要早点去看！！不仅因为它的长设展，它的收费展也值得一看。我们去的时候是穆夏展。可以慢慢看一天，中间可以出去在旁边的店子吃一些东西。然后再进去。对面就是人民大礼堂。还有，地铁站是设在博物馆停车场里面的（你没有听错）。当时我们还吃了不少亏，以为导航错了。。。,5.0,,,2019-06-23 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,157374195,是了解重庆历史、人文脉络的最佳场所，博物馆位于市中心，有地铁直达，交通便捷，馆内规模宏大，有多个常设展馆及临时展馆，通过大量出土文物及图片、影像向参观者讲述重庆与三峡的过往。,5.0,,,2018-12-06 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,162106358,又一次来到了重庆三峡博物馆，还是下着小雨，但是物是人非了，这次租了耳机，认真听着讲解，把重庆的历史，风俗，藏品等等都学习了一遍，用时四小时，感同身受。,5.0,,,2019-11-25 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,158098989,“重庆中国三峡博物馆”，位于重庆市渝中区，国家一级博物馆，丰富的展品，展示了从远古到近代的巴渝文化 见证了《史记》中的大西南，是一处了解西南，重庆人文历史的艺术殿堂……，,5.0,,,2019-03-12 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,178888889,之前来过重庆三峡博物馆，这次来是带着家人孩子看看。除了常规的展外，还看了清代帖学书法特展。 【景色】每个楼层得有适合孩子观展的打卡点。很有意思。 博物馆的文创周边很多。 【趣味】观展后还体验了博物馆的文创雪糕。“一见钟琴”和“博学多才”。吃完后还可把雪糕棒洗净后做书签。,4.0,家庭亲子,2小时,2023-09-10 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,172244466,"重庆中国三峡博物馆主体建筑气势宏伟，内涵深邃。除正面与人民广场、人民大礼堂保持三位一体外，其余部分均顺地势地貌而建，并与山体融为一体，结合地势高差与建筑的围合与半围合，呈现出山水主题的园林景观，舒展平缓变化的体量似从山体中生长雕琢而成。重庆中国三峡博物馆的目标是“西部领先,全国一流,世界影响”。重庆中国三峡博物馆将成为重庆城市文化的象征、城市文明的窗口和城市精神的名片。",4.0,情侣夫妻,,2022-08-20 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,166780494,时隔两年，再次来到这里参观，天公不作美阴雨绵绵，好在东方花苑酒店距离仅500米，确实方便，步行几分钟可达。 基本陈列一如既往的吸引人，此次又有神秘的巴国临展，感受不错。 参观用时2小时，然后步行去两路口看看传说中的皇冠大队，要收费，果断乘地铁去机场，拜拜了重庆。,5.0,,,2021-06-09 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,164983838,重庆中国三峡博物馆，又名重庆博物馆，是首批国家一级博物馆、中央地方共建国家级博物馆。位于重庆市渝中区，与重庆人民大礼堂正对。其前身为1951年3月成立的西南博物院，1955年6月更名为重庆市博物馆，2000年9月经国务院办公厅批准成立，并加挂“重庆博物馆”馆名，其新馆于2005年6月18日正式对外开放。,5.0,,,2020-11-04 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,163983121,千万要注意！疫情期间，大轰炸和三峡的小剧场都不开的。算好时间去的，有些失望。 但也因为如此，我有幸听到了志愿者讲解员张老师的讲解。这是此次来重庆最大的收获之一！ 不大的汉代雕塑馆，张老师讲了足足四十多分钟。即使早上人很少，算上我只有四个人听，期中一个还是个小朋友，她依旧激情洋溢。 在讲解期间，她融入了自己的理解和多年来和专家交流的收获。这是没有丰富的积淀、阅历就不能达成的。我也租了语音讲解器，但说实话，不能掺杂感情的官方机械女声，缺少了些灵魂。 如果能赶得上讲解，强烈推荐大家去跟着志愿者讲解员们听讲！！！！,5.0,,,2020-08-02 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,160264897,超级超级棒的地方！每到一座城市，都比去打卡的地点，能一泡一整天那种，一直待到馆里打烊！建议是找找讲解跟一遍，或者租个讲解耳麦，自己挂着听讲解，完了以后，在安自己的兴趣细细过一遍自己喜欢的点！就是有这次去有些东西巡展外出了，没看到，有些遗憾……,5.0,,,2019-08-12 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,159312028,重庆中国三峡博物馆与重庆博物馆合为一体，免费的景点。从重庆火车站坐112路、洪崖洞景区坐181、112路公交车可直达景区，在大礼堂站下即可。重庆中国三峡博物馆（重庆博物馆）是一座集“巴渝文化、三峡文化、大后方抗战文化、移民文化、统战文化”的收藏、保护、研究、展示、传播为一体的综合性省级博物馆，前身为1951年成立的西南博物馆，1955年因西南大区撤销更名为重庆市博物馆，2000年为承担三峡文物保护工程的珍贵文物抢救研究工作设立重庆中国三峡博物馆，常设展览包括壮丽三峡、远古巴渝、重庆城市之路、汉代雕塑艺术、历代钱币、西南民族民俗风情、抗战岁月、馆藏书画展、历代瓷器、巴渝旧事君应忆等。趣味性、知识性很强，非常值得参观。重庆中国三峡博物馆（重庆博物馆）对面是重庆人民大礼堂，可以一并游玩。,5.0,单独旅行,,2019-06-15 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,158184509,与重庆博物馆在同一座时尚的大楼里，应该是同一个机构，挂了两个牌子。虽然位于市中心，但公共交通不太方便，山城地貌使得去往地铁站和公交站都比较远。博物馆前的平台是眺望重庆人民大会堂的最佳位置。四层高的展馆，目前展览纯三峡内容的只有首层的一个大展厅，声光影等高科技展现手段不多，但丰富的静态场景以及大量的照片，也很容易唤起人们对这个部分因水淹而不可逆的历史之兴趣。在展厅出口，还有一个环幕影院，每天数场展现老三峡的影像资料，我看了十点半那场，挺有意义，记得掐准时间不要错过。,5.0,,,2019-03-23 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,157808866,三峡博物馆闻名在外，但有待改进。多件镇馆之宝外借，就错过了。 环幕电影素材有些陈旧，像素不高，模模糊糊的，看着眼晕。许多人乘兴而来，中途离场。另外，场地人一多，就闷热无比，小孩子根本待不住，可惜了。 瓷器馆被捐赠书画作品占了，精品不多，有些应付。,4.0,,,2019-02-08 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,157673966,尽管不是第一次来重庆 虽然住在南滨路 离博物馆有点距离 但是这个博物馆 还是很值得来的  朋友看得很仔细 也看得很认真 我已经是第三回了 所以这次来都是走马观花式去看 博物馆的环境很好 布局合理 指示清晰 馆藏丰富 在入门的右手边 还设有咖啡☕️厅 方便旅客 真是贴心  值得推荐,5.0,,,2019-01-21 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,156852683,国庆假期游客很多，8：50已经排起长龙，但是很井井有条。第一二层的场馆让人深切感受到古人的智慧，把青铜器做得栩栩如生，第三层的现代革命又让人深切体会了战争年代的辛酸。培养孩子的爱国与革命感，的确值得一去。,5.0,,,2018-10-04 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,177650148,重庆人民大礼堂对面，自驾的话停车场有电梯直达，其他方式要要走几十级台阶。 展览馆一共四层，有电梯直达，内容比较丰富，文创产品也不错，值得一去,5.0,,,2023-07-19 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,160527754,这里重点介绍了三峡工程、巴渝文化、和重庆历史以及抗战时期的图片介绍。展览内容丰富，环幕纪录片三峡令人震撼，抗战时期史料详实，巴渝文化的文物多样。走进博物馆可以了解到很多知识。,5.0,,,2019-08-22 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,203856913,三峡博物馆四层楼，一楼是三峡展馆，其它有文化类展馆和几个特展，我们时间有限就转了一圈，时间充足的话可以转大半天。,4.0,家庭亲子,2小时,2025-02-10 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,198467536,三峡博物馆藏品丰富，展现了三峡地区的历史文化。馆内的展览设计精美，通过文物和多媒体展示，让人深入了解三峡的魅力。,5.0,,,2024-11-26 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,198474711,三峡博物馆位于渝中区人民广场，交通便利，位置优越。三峡博物馆又名重庆博物馆，是首批国家一级博物馆。博物馆展品丰富，造型精美，免费向公众开放，本人给予推荐。,5.0,单独旅行,,2024-11-26 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,163697144,很棒的博物馆！内容丰富 布局合理。 礼拜天去的 人也不多 一个个展厅看看挺有意思的。 特别是抗战那两个厅 很震撼。 三峡博物馆对面就是人民大礼堂的广场 附近还有桂园 有时间一条线路可以走掉。,5.0,,,2020-06-22 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167827725,重庆中国三峡博物馆，又名重庆博物馆，是首批国家一级博物馆、中央地方共建国家级博物馆。位于重庆市渝中区，与重庆人民大礼堂正对。,5.0,,,2021-10-01 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,200053624,重庆中国三峡博物馆其前身为1951年3月成立的西南博物院，1955年6月更名为重庆市博物馆，新馆于2005年6月18日正式对外开放。 馆舍由主馆、重庆白鹤梁水下博物馆、重庆宋庆龄纪念馆、涂山窑遗址、重庆三峡文物科技保护中心五个场馆组成，与相邻的重庆市人民广场、人民大礼堂共同形成“三位一体”的城市标志性建筑群。 陈列展览由4个基本陈列、6个专题陈列、1个360度全周电影、1个半景画陈列、1个观众实践中心和3个临时展览构成。 全馆现有馆藏文物11.5万余件/套，珍贵古籍善本1.8万余册，涵盖23个文物门类，形成了以“古人类标本、三峡文物、巴渝青铜器、汉代文物、西南民族文物、大后方抗战文物、瓷器、书画、古琴”等特色藏品系列。,4.0,,,2024-12-24 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,171446957,重庆中国三峡博物馆，重庆博物馆，是一座博物馆，两个主题的设计，这表明了三峡文化与重庆文化密不可分，但重庆博物馆里面的文化展示远远不止三峡文化，其中还有丰富的巴蜀历史、少数民族发展史、钱币发展史等多样的历史展示，建议花上半天时间慢慢逛一下这座博物馆。,4.0,,,2022-07-09 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167702161,长江三峡26-重庆中国三峡博物馆10 博物馆是了解一座城市最直接的方式，馆内通过各种展览让游客全方位多角度地去体会川渝文化。  抗战时期，为了躲避日军空袭，市民都蜂蛹至防空洞避难，日军在奸细的通风报信下针对性地炸毁通风口，洞内氧气不足，这就导致了后续的大规模窒息惨案。雕塑描绘临摹的就是当时隧道内绝望的重庆市民。  小贴士：博物馆一楼和三楼有电影看，分别是三峡风情和重庆大轰炸，分时间点播放，建议大家可以去观看一下。,5.0,,,2021-09-17 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167673469,长江三峡26-重庆中国三峡博物馆8 二层的《远 古巴 渝》通过旧石器时代，新石器时代，青铜器时代这三个时间段，最早的东亚人类巫山人和 玉溪 遗址的发现，讲述着 大溪 文化，巴人民族的活动，陶器和铜器的发展，艺术和舞乐的进步，民众的生活，深度剖析着 巴楚 文明的的历史变迁！ 走上二楼， 重庆 城市之路则呈现了这座城市的变迁，从周代到清朝，从巴国到民国。而一座座历史的建筑则还原了这里的战事状态和英雄的故事，以及作为陪都时期的发展，讲述了一些民国时期遗留至今的老店铺风格， 比如 提到 重庆 就能想到的火锅店。三楼四楼则是历代钱币，历代书画和历代陶器展，最吸引我的当属门口那个巨大的铜钱啊！！,5.0,,,2021-09-15 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167662416,长江三峡26-重庆中国三峡博物馆7 首先一层进入的是《壮丽 三峡 》，分“造化 三峡 ”“山水之间”“ 三峡 风流”“永远的 三峡 ”四个单元，外加一个环幕电影厅。非常细致的讲述了长江和 三峡 的行程，历史和文化， 三峡 的内容，气候，动植物， 三峡 周边居民的生活。 展厅里，还收集了大量 三峡 库区的实物，真实再现了 三峡 原貌。球幕则展现 三峡 风光壮丽雄奇，既有险滩峭壁，江流湍急的瞿塘，西陵又有幽深险峻，削壁 临江 ，曲折沿绵40公里的秀美巫峡。如果细致一点的话，一楼就够你看小半天的。,5.0,,,2021-09-13 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167653326,长江三峡26-重庆中国三峡博物馆6 去到一个地方，总是喜欢去博物馆看看，了解城市的历史和发展。 去了一楼的壮丽三峡、二楼的城市之路、三楼的抗战岁月和西南民族民俗风情。一楼是我和颖姐姐一起去的，后面她走不动了，坐在楼下，我一个人上楼逛完了其他。 重庆大隧道惨案，这个走廊真的是一个大隧道的感觉，密密麻麻的人在一起，而且在转角的地方，看到真的会震撼。,5.0,,,2021-09-12 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167616347,长江三峡26-重庆中国三峡博物馆2 对三峡的自然和三峡水利工程的介绍还是很权威的，最近青铜看多了，所以只参观了重庆城市建设的主题馆，介绍了明清以来重庆发展变化，挺棒的。另外不得不说这家博物馆的文创周边好美啊，尤其是有青铜脸谱的果冻包手拿包单肩包,5.0,,,2021-09-07 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167609187,长江三峡26-重庆中国三峡博物馆1 博物馆依地势而建，与人民广场和人民大礼堂三位一体，馆内珍藏有大量历代瓷器、书画和钱币等文物。 共分四层，主要由360度环幕电影、4个基本陈列包括《壮丽三峡》、《远古巴渝》、《重庆·城市之路》、《抗战岁月》）和6个专题陈列。 《壮丽三峡》展厅收集了大量三峡库区的实物，真实再现三峡原貌。 博物馆会根据参观人数提供免费讲解，免费不免票，一楼大门口有免费存包处。,5.0,,,2021-09-06 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,166581266,重庆三峡博物馆的藏品不多，但质量不错，其中还有我最喜换的汉墓画像砖。 曾经在很多地方看过画像砖，很喜欢这种线条简单、雄浑厚重的作品，但一直不明白为什么这类作品后来在历史上消失了。难道人们越来越喜欢繁复华丽的艺术形式？ 好在随着历史的往复轮回，当代艺术作品又回归了简约的风格，与两千年前异曲同工、不谋而合。,5.0,,,2021-05-17 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,162943111,重庆中国三峡博物馆的总体布局通过以东西走向的人民大礼堂对称轴为主轴线，并以一个完形将人民广场与博物馆主体建筑联系起来，主轴线上人民大礼堂、人民广场、博物馆三位一体，形成“三位一体”的四维效果。人民广场与博物馆一体图形，用一把巨型的琵琶图案连接,5.0,,,2020-03-03 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,162774364,三峡博物馆在渝中区中心位置，是重庆的以“中国”表名的地标展馆，免费开放，持身份证登记后即可进入参观。纷至沓来的游客与学者络绎不绝，最具影响力的是一楼正厅，用图文雕像映像实物各种形式展现了三峡地貌从远古形成、发展及变迁。虽然展厅很安静，但是相信观展者都是感到内心澎湃的。,5.0,,,2020-02-01 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,161088822,重庆博物馆，也是全国少见的有两个抬头名称，中国三峡博物馆排在前头。自然参观过程中也看到了许多熟悉的文物、人名和英雄事迹。 比如金沙遗址的面具（图五），唐寅（唐伯虎）的《韩熙载夜宴图》（图七图八）。还有抗击蒙古侵略军的钓鱼城，抗击后金的明末女将军秦良玉，抗击日军血染中华的川军将士们[玫瑰],4.0,,,2019-09-21 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,194411218,喜欢重庆  喜欢三峡博物馆 喜欢一梦入大唐,5.0,家庭亲子,2小时,2024-10-06 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,160543612,去过两次了，到一个城市，你如果想去了解这个城市的历史，去博物馆是最简单便捷的方式！重庆博物馆馆藏十分丰富！在地方博物馆中也算是个中翘了！下次还会去参观的，不仅仅是因为免费！,5.0,,,2019-08-22 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,165465687,三峡博物馆位于重庆市渝中区 重庆大礼堂的对面 是一座集巴渝文化 三峡文化 抗战文化 移民文化和城市文化等为特色的历史艺术类综合性博物馆 常设壮丽三峡 远古巴渝 重庆城市之路 抗战岁月等展览,5.0,,,2021-01-03 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,178171665,地址在重庆市渝中区上清寺人民路236号，对面就是重庆人民公园，原以为是专门展出三峡工程的一个博物馆，其实博物馆分四大部分，三峡只是展览中的一部分，更多的是重庆城市的历史，抗日战争的历史，共有四层楼，展览厅比较大，图片资料很丰富，但实物性的东西不是太多，很多被借出去了。,4.0,,,2023-08-06 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,167272157,重庆市博物馆，也叫“三峡博物馆”，顾名思义，一楼有一个专馆是专门介绍三峡历史的，嗯，仔细看看还是能学到不少知识的，在三峡大坝建造前抢救了不少历史遗迹出来，这里有部分实物展示。  整个博物馆共4楼，慢慢逛的话最起码需要2-3小时，随便晃晃一个半天就没有了，毕竟逛博物馆也是一件挺累的事情，一直在走走走的，这里的书画展展厅的规模也蛮大的。  还学习了“重庆大轰炸”的历史事件，嗯，蛮唏嘘的，战争年代，生命那么渺小脆弱，还是要珍惜和平。,4.0,,,2021-07-25 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,200403232,重庆三峡博物馆值得去吗？   📮重庆三峡博物馆（重庆博物馆）比较惊艳的藏品不多，所以比较好预约。公众号【重庆中国三峡博物馆】‼️注意周一闭馆～📍地址：渝中区人民路236号🚇地铁10号线曾家岩站3号出口，再步行大约600米。📷对面是P1重庆市人民大礼堂，非常出片的机位，千万不要错过！！！📝门口可以租用解说语音机器（需押金），一楼左手边是文创店和盖章处，每个楼层也有隐藏盖章点，喜欢盖章的朋友不要错过啦～1️⃣1F：一楼是三峡主题展厅，可以看到长江三峡的壮丽景观。2️⃣2F：二楼有许多石器、陶器和青铜器等珍贵的重庆考古文物。3️⃣3F：三楼是抗战岁月展厅，展示重庆抗战时期的珍贵历史资料。4️⃣4F：四楼的瓷器展厅有来自不同窑口的瓷器，每一件瓷器都凝聚着匠人的心血和智慧。‼️重庆三峡博物馆大堂有一对汉阙，是我国为数不多的较为完整的阙。很多人以为是装饰就忽略过了，千万不要错过啊啊啊啊啊！,5.0,朋友出游,2小时,2024-12-26 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,195957938,三峡博物馆必须的去，如果有孩子，最好是带孩子更好的去了解一下，我国从古到今的开创与发展，还有难以磨灭的历史文化，去感受一下我们中国以前的伟人，名人，多么不容易，咱们劳动人民的智慧，层出不穷！！！,5.0,单独旅行,1小时内,2024-10-24 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,205417710,非常有特色的博物馆，值得去参观。好像需要提前在网上预约参观。博物馆有一件“秦良玉”的战袍，猜猜女将的身高有多少？交通便捷，地铁Ⓜ️10号线大礼堂站出来不远就到了。,5.0,朋友出游,3小时,2025-03-03 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,181858817,重庆三峡博物馆就是重庆市的省级别博物馆。博物馆还是挺大的，布局非常的合理，看到了两幅传世画作，还有很多精美的瓷器，青铜器，还有陶器等等，非常推荐。,5.0,陪同父母,3小时,2024-05-14 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,219823157,重庆中国三峡博物馆坐落于重庆市渝中区人民路236号，毗邻重庆市人民政府，与重庆人民大礼堂遥遥相对，是首批国家一级博物馆，中央地方共建国家级博物馆。是一座集“巴渝文化、三峡文化、大后方抗战文化、移民文化、统战文化”的收藏、保护、研究、展示、传播为一体的综合性博物馆。,5.0,单独旅行,4小时,2025-08-10 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,209713582,終於有一個地方讓我有點滿意。 星期天去稍微有點多人排隊，不過建議先網上預約。 如果可以的話，可以將空調溫度下降到最好的狀態。 不然外面天氣那麼悶熱會影響裡面的溫度也一樣溫熱 😂還好有自帶小風扇 不然真的要暈倒了,4.0,朋友出游,1小时,2025-04-26 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,168702076,《远古巴渝》展览所见的文物，大多数都是最近几十年从地下发掘出来的，历史并没有远去，她就在我们的脚下，与我们相隔咫尺红土，至今仍在散发着历史的体温！从这些或石或陶或铜的器物上，我们看到了历史前进的脚步，文化发展的脉络。,5.0,,,2021-12-11 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,168295313,《巴蜀汉代雕塑艺术》是该馆专题类基本陈列，是对原有《汉代雕塑艺术》的改造升级。展厅面积约720平方米，共展出石阙、画像石、画像石棺、画像砖、陶俑、模型明器等巴蜀地区汉代雕塑类文物近160件。,5.0,,,2021-11-07 发布点评,,
82328,三峡博物馆,知识科普型,博物馆,165983698,《走进巴渝文化，传承中华文明》  每到一个城市，一个国家，只要当地有代表性的博物馆，我肯定会留出时间至少去一次。  重庆中国三峡博物馆，又名重庆博物馆，如果说重庆人民大礼堂是20世纪50年代重庆的标志性建筑，那么，中国三峡博物馆将是21世纪初重庆的标志性建筑，一颗镶嵌在山水园林的山城重庆心脏的璀璨明珠。  既然它的名字里有个“三峡”，那就一定与它有关了，长江三峡是地球上最具造化伟力，最富人文情怀的大河峡谷。它以雄奇壮丽、悠远深邃的景观，成为美丽长江的标志性河段，它以绵延不绝、积淀厚重的历史成为长江文明最华彩的乐章。在这里你可以看到三峡的形成、三峡大坝的修建等历史。  来重庆旅行的这一天，早早安排好时间出发，提前预约了重庆中国三峡博物馆的门票，走进博物馆。  据馆内自助显示屏图文介绍：博物馆现有馆藏文物10万余件套，珍贵古籍善本1.8万余册，涵盖23个文物门类，逐步形成了以“古人类标本、三峡文物、巴渝青铜器、汉代文物、西南民族文物、大后方抗战文物、瓷器、书画、古琴”等为特色的藏品系列，常设《壮丽三峡》、《远古巴渝》等10个展览，以《重庆大轰炸》半景画演示和《大三峡》环幕电影为两大展示亮点。  今天花了不少的时间，慢慢品味了一圈，重博的展品很丰富，它构筑起了以西南民族文物展览，重庆历史文物展览等为主体的展陈体系。其中十大镇馆之宝“巫山人”左侧下颌骨化石，战国青铜鸟形尊，东汉偏将军印章，战国青铜虎钮錞于，江竹筠烈士遗书等不可错过哦。  其实每一个地方的博物馆都是浓缩当地文化历史的地方，逛一圈下来，最少也能够使你了解到当前所在城市的基本轮廓，所以旅行不仅仅是满足朋友圈的照片，更多的是丰富自己。  旅游小贴士： 重庆中国三峡博物馆 地址：重庆市渝中区人民路236号； 门票：免费，每天限制参观人数，需博物馆公众号预约； 开放时间：09:00-17:00；每天停止入场时间16:00。周一闭馆，法定节假日除外。其中，“大三峡”环幕电影的放映时间为10:30、14:30、15:30；“重庆大轰炸”视频放映时间为10:00、15:00、16:00。 交通：最便捷重庆轨道交通2号线【曾家岩】站A出口。 游玩攻略： 跟着轻轨2号线游览，曾家岩站重庆人民大礼堂，重庆三峡博物馆，周公馆，中山四路，桂园等在一起，可以一块游览。沿着2号线，可以打卡李子坝轻轨穿楼网红，抗战遗址博物馆，鹅岭公园等。,5.0,,,2021-03-17 发布点评,,
