poi_id,poi_name,poi_type,poi_subtype,commentId,content,score,touristTypeDisplay,timeDuration,publishTypeTag,sortType,commentTagId
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,165969464,早上基本没有多少人，商铺也没有几家营业的，看摊位挺多，估计都是夜市吧！挺有特色的，风景也还可以，估计晚上比较热闹吧！可惜我没有时间过去玩了,5.0,,,2021-03-15 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,166172401,三街两巷是到南宁值得去打卡之地，位于民族大道邕江桥北岸附近，也是步行游览区，但感觉大部分建筑是后来重建，邓颖超纪念馆值得一去，白天比较冷清，晚上应该挺热闹。,4.0,,,2021-04-08 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,169448982,春节南宁自由行，黄昏时来到三街两巷，体验白天与晚上不同的景色，三街两巷始建于宋代，是广西历史文化街区之一。拥有南宁市区唯一保留下来的清代至民国时期的居民群，见证了南宁百年的繁华。历经多年保护改造，“三街两巷”区域包括兴宁路、民生路和解放路三条老街及金狮巷、银狮巷两条明清古巷，是南宁规模最大的历史文化街区，承载着古邕州最厚重的历史记忆。,5.0,,,2022-02-09 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,166083484,大部分建筑都是新的，只剩几栋老房子。景区面积不大，游客挺多的，但是逛了一次就足够了。里面有个书店还比较有特色，四周墙壁都装饰了书架放了好多书。,4.0,,,2021-03-30 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,165491375,南宁市区很有名的一个景点，也是一般游客到了南宁必打卡的地方吧。 免费的，去看看也是可以的。   但真的是很无聊很无聊呀，老街那部分相对来说好点，虽然也没多大意思。 那现代商业街区的部分，真的是吵si个人了哟！ 每一家店都在门口放了一个巨大声响的影响，叫卖声此起彼伏的，互相对比，生怕自己的声音小了，让对家赢了去。 然后路过很多店门口，他们都会有店员在门口招揽生意，真的是一条街走完，耳朵都快失聪了。   建议商业区那部分就不要逛了，除了山寨品牌就是野鸡品牌，反正没啥可以看得入眼的。   哎！浪费了这么好一块地哦！,3.0,,,2021-01-07 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,165775707,三街两巷位于南宁民族大道的邓颖超纪念馆周边，是一片由古建筑物构成的商业步行街街区，有众多的老字号店铺，还有一座城隍庙，是了解老底子南宁的一个小窗口。,4.0,,,2021-02-20 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,165059045,老南宁的市中心，三街两巷很有名，最近几年政府将这里规划发展，成为游客的又一个购物休闲旅游之地，很多老字号又在这里重新开张营业了。,5.0,,,2020-11-13 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,165005349,虽然是修旧如旧，但是却感觉缺少了灵魂，感觉好像人为的弄了个仿古建筑。但是这边都是饭店和咖啡厅什么的，到也是休闲娱乐色好去处。,5.0,,,2020-11-07 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,165361429,三街两巷夜景不错，逛逛，感受当地的风土人情和民俗风情，吃吃当地的美食，趣味性强，性价比超高的，不错的选择，令人心旷神怡，流连忘返。,5.0,,,2020-12-22 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,165135994,南宁的老城区，三街两巷是近几年发展起来的旅游景点，附近都是各种古建筑式样，有城隍庙和苏缄殉难处等遗址，金狮巷民居群也是值得一看的历史建筑。,4.0,,,2020-11-22 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,173424251,南宁三巷两街夜市，人头攒动……,5.0,,,2022-11-01 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,169790976,兴宁路/民生路/解放路三条街道以及金狮巷/银石巷两条古巷共同组成的老街。始建于宋代，是广西历史文化街区之一，拥有南宁市区唯一保留下来的清代至民国时期的民居群。兴宁路步行街南门出来，过地下隧道到马路对面的中山路美食街。晚上游览著名的中山路美食街。品美食吃宵夜。逛百货大楼购物。,5.0,单独旅行,,2022-03-08 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,176084117,刚去了南宁回来三街两巷天天去没有看到什么特色建筑夜市的吃的也千篇一律天太热啦没法好好逛去一下就是吃个老友粉万国酒家,4.0,,,2023-06-08 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,174560865,完整的保留了老邕城的建筑，很有历史感,5.0,,,2023-01-11 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,173879049,挺不错的，房子建的很有特点，穿过街道也有不少小店。,4.0,,,2022-11-29 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,168387550,老南宁文化氛围浓郁，好吃好玩！,5.0,,,2021-11-15 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,172988328,南宁的三街两巷不如福州的三坊七巷，比较不成体系，规模偏小，有点单调，但是没有啥消费项目，逛逛也可以。,3.0,,,2022-10-06 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,174992618,算是比较成功的旧城改造项目工程了。,4.0,,,2023-02-23 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,178833661,挺好的，有许多店铺，可以周末的时候去逛逛。,4.0,,,2023-09-05 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,176020401,挺好的一个地方，适合和闺蜜去逛街。,4.0,,,2023-06-02 发布点评,,
102731079,三街两巷文化艺术中心,知识科普型,历史文化遗产,178301900,建筑有特色，适合跟朋友们去逛街。,4.0,,,2023-08-15 发布点评,,
39068240,三门红瑶生态博物馆,知识科普型,博物馆,162654928,三门红瑶寨就在去温泉的路上，交通很方便，就在路边，少数民族风情浓厚。路边也有很多吃饭的农家餐馆，主要以凤鸡为主。味道还不错，江边景色也很美。,5.0,,,2020-01-16 发布点评,,
52058505,上林县壮族老家博物馆,知识科普型,博物馆,207084354,还是值得去的，景色非常有特色 。,4.0,家庭亲子,,2025-03-28 发布点评,,
52058505,上林县壮族老家博物馆,知识科普型,博物馆,174978387,广西壮族自治区，这里有很多关于壮族的传统文化，可以更好的了解壮族的历史,5.0,,,2023-02-21 发布点评,,
52058505,上林县壮族老家博物馆,知识科普型,博物馆,167590749,这里的环境优雅，景色优美的一个地方，吃喝拉撒都非常好的一个地方！,5.0,,,2021-09-04 发布点评,,
79437594,东兴京族生态博物馆,知识科普型,博物馆,165102914,来到东兴祖国的东南边锤，大家一定要了解一个少数民族，这个少数民族就使京族，在没有来之前真的没有听说过这个少数民族，但是从东兴市区坐着5路公交车一路来到万尾金滩的时候，路上看到了这个博物馆进来参观了解这个少数民族的发展和特色，还是很有意义的，但是需要提醒大家的是，疫情期间这里并不是周一闭馆，而是周六周日闭馆，真的不知道这个博物馆到底是欢迎有可能来还是不欢迎呢？,5.0,,,2020-11-18 发布点评,,
79437594,东兴京族生态博物馆,知识科普型,博物馆,175339997,据说这是唯一的京族文化博物馆，到了东兴万尾金滩，一定要去参观一次。 这里的京族人只有不到三万人，是较富裕的少数民族，他们靠海吃海，具有独特的生活技能和文化传统。,5.0,,,2023-03-29 发布点评,,
79437594,东兴京族生态博物馆,知识科普型,博物馆,213906946,位于广西东兴市金滩景区的的京族博物馆是一个很值得参观的一个少数民族博物馆。,5.0,其他出游,2小时,2025-06-06 发布点评,,
79437594,东兴京族生态博物馆,知识科普型,博物馆,170628610,这里交通还是相当便利的，环境也还好。,5.0,,,2022-05-13 发布点评,,
79437594,东兴京族生态博物馆,知识科普型,博物馆,177393494,馆里工作人员态度极差，对待游客像仇人一样，千万别去，去了窝火,1.0,,,2023-07-02 发布点评,,
33834505,中共广西省工委历史博物馆,知识科普型,博物馆,156781025,喜欢近代历史的朋友，可以来广西钟山县英家看看，‘’广西省工委历史博物馆‘’记录着广西英家曾有广西革命历史重要一页组成部分，很有纪念革命历史意义，值得一游！,5.0,,,2018-09-30 发布点评,,
33834505,中共广西省工委历史博物馆,知识科普型,博物馆,161804947,我们一家人来广西旅行的时候，特意到钟山县的这家历史博物馆去看看，只要是以前读历史的时候看到了相关的内容。博物馆不大，但介绍详实，喜欢的朋友可以去看看，了解一下这段历史。,4.0,,,2019-11-01 发布点评,,
33834505,中共广西省工委历史博物馆,知识科普型,博物馆,165491569,一个展示广西省工委革命历史的博物馆。内容丰富。形式多样。,5.0,,,2021-01-07 发布点评,,
33834505,中共广西省工委历史博物馆,知识科普型,博物馆,173213671,值得一去，学习历史的好地方，哈哈哈哈哈哈哈去,5.0,,,2022-10-20 发布点评,,
33834505,中共广西省工委历史博物馆,知识科普型,博物馆,177508418,不错哦，值得一去的哦，有时间得去看看了哈。,5.0,,,2023-07-08 发布点评,,
33834505,中共广西省工委历史博物馆,知识科普型,博物馆,175430482,不错哦，值得一去的哈，有时间去玩玩,5.0,,,2023-04-07 发布点评,,
33834505,中共广西省工委历史博物馆,知识科普型,博物馆,171605488,值得一去，伟大的中国共产党万岁！,5.0,,,2022-07-18 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,174607220,不错，喜欢这里，暑假虽然很热，这里很阴凉，在这里散步，游玩，都挺好，带娃，溜娃，不错哦，有时间还会再来，里面很美，很湿润,5.0,家庭亲子,,2023-01-16 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,181439325,大型森林公园，在晴天去比较好，可以乘凉，阴天湿度大，不舒服。本来是想看看杜鹃花的，据说是因为下雨已经没了，有点遗憾。。。。。,4.0,其他出游,,2024-04-14 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,202127080,不是此次旅行的主要景点但是却有意外的惊喜。里边有各种植物和花卉，都是之前没有见过的，而且在里边拍照超级出片，门票也很便宜，超值，门口就有公共交通，很方便,5.0,陪同父母,,2025-01-22 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,160674398,园区比较大，除了温室外，最值得观赏的是龙洞琪林景区。一泓湖水旁植满了落羽杉，红色的、苍绿的、红绿相间的杉叶与湖水相映成趣，构成了植物园的一道靓丽的风景线。,4.0,,,2019-08-29 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,175884118,以前门票是10块，现在网上买要16了，谈不上什么服务，对市民也不免费，以前导游证记者证可以免门票的，现在也没有了，杜鹃花区也被大妈们瓜分完拍抖音了，哎，我们的植物园，以后不会再来了,3.0,朋友出游,,2023-05-19 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,182642111,杜鹃花盛开的时候，美的不要不要的，性价比很高，每年必来一次喔！,5.0,朋友出游,,2024-06-06 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,175335159,没拍照片 景色不错 进园直接走左边 景色好看,5.0,家庭亲子,,2023-03-29 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,208269489,整体体验还可以。有些花花草草，还有点人文的景观，周末去玩一玩还是可以的。,4.0,情侣夫妻,,2025-04-07 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,198149414,秋冬去很不错 夏天蚊虫有点多,5.0,朋友出游,,2024-11-23 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,181268658,不怎么建议大家去，你懂的，门票虽然只有十几块钱，但是不值啊，本来是一个科研单位，还卖门票。踩雷了。,3.0,家庭亲子,1小时,2024-03-31 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,170244471,拍照很出片，空气很好,4.0,家庭亲子,,2022-04-13 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,170244458,体验感不错，花很好看,4.0,家庭亲子,,2022-04-13 发布点评,,
24654686,中国科学院桂林植物园,知识科普型,植物园,181268681,不推荐，不推荐，不如免费的黑山植物园。还那么远，科研单位卖门票，蛮坑的。,2.0,家庭亲子,,2024-03-31 发布点评,,
130229981,中国长发科技馆,知识科普型,科技馆,169800613,这座现代化建筑坐落于广西的大山内非常显眼，科技馆就在黄洛瑶寨的入口处，规模很大，里面展出的都是关于长发村的内容，免费开放。,4.0,,,2022-03-09 发布点评,,
130229981,中国长发科技馆,知识科普型,科技馆,167718820,就一个推销洗发水的地方，去了浪费时间，还不如抓紧时间上山看梯田,1.0,,,2021-09-19 发布点评,,
130229981,中国长发科技馆,知识科普型,科技馆,176907802,谁去笑谁一辈子哈哈哈哈哈哈哈哈哈哈,1.0,,,2023-06-25 发布点评,,
130229981,中国长发科技馆,知识科普型,科技馆,171972418,骗人的洗发水，进去就是洗脑传销,1.0,,,2022-08-07 发布点评,,
130229981,中国长发科技馆,知识科普型,科技馆,167904338,千万不要去，千万不要去，就是个卖洗发水的地方！,1.0,情侣夫妻,,2021-10-06 发布点评,,
130229981,中国长发科技馆,知识科普型,科技馆,181684289,强制陪同一名导购20分钟，不允许单独参观，否则不让进，外饭店的长发族陪着你进，推销价168元两瓶，可能旅游团会去吧,1.0,,,2024-05-03 发布点评,,
24651171,乐业-凤山地质公园天坑博物馆,知识科普型,博物馆,175243715,国内最出名的喀斯特地貌应该是丹霞山吧，但是广西也有很多喀斯特地貌，其中的乐业天坑就是一个,5.0,,,2023-03-20 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,164200050,1.路线:建议走南门上，北门下。南门的路不长，但非常考验车技，坡很陡，而且有几个急转弯。南门的上山的步道非常宁静，让人放松。我从北门下山，一路上风景也都不错。坡很长，但没那么陡。从山上下到售票处7km，从售票处到有南北门指示牌的村口7km。 2.南门的林径小路边上有很多猴子，也不是很怕人。来的时候准备一袋香蕉就可以喂食了，在停车场买应该很贵。 3.走小径可以锻炼身体，毕竟蛮长的。山顶有奇石，也有草甸。山顶不是很大，我比较喜欢草甸。山顶的风很凉爽啊，听公园的叔叔说天晴的时候可以看到海。 4.全程最喜欢的就是南门上山的小路了。当天早上下过雨，树木遮蔽太阳，踏着湿漉漉的台阶往山上走，特别是走到小溪旁的木制休憩座位，让人心情放松。整个路上都给人一种非常宁静的感觉，毫无外界的纷扰。可能我来这里就是享受这个,5.0,,,2020-08-22 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,165128822,五皇山位于广西钦州浦北县，特色是位于山顶的石蛋阵。景区有南北两个门，景区内有车道联通南北两个门。从南门经过售票口以后，如果有体力爬山的，可以将车停在南门游客中心，登山1个小时可以到月亮山庄，月亮山庄可以吃饭、住宿。在月亮山庄有缆车到达山顶。从月亮山庄到山顶南阳石还有一个小时的爬山路。到达山顶以后，右转到达南阳石，左转到达升官石。游览结束下山后，可以继续自驾上山，经过民族广场，民族广场有个停车场，从民族广场到北门有7公里的半山腰的车道，中途有几个观景亭。北门也有停车场。,4.0,,,2020-11-21 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157816100,大年初一，全家一起登五皇山，登高望远。我们从南门买票上，现场票30，网上买20，学生均10元。从南门左边延梯而上，景色很宜人，各种溪水，绕梯而上，空气很清新！到了半山腰，上蹿下跳的野猴很多，我感受到人与自然的和谐。如果你用塑料袋提着水果，被它们看到的话，可能会被淘气点的猴子打劫去。山顶的风景很美，可以远眺山脉，风力发电机，还有独一无二的南阳山。唯一不足的是，垃圾有点多。同是游客人，同是为赏景而去，不应随手扔垃圾，好环境与爱生活、爱自然的人共享！若是光靠工作人员清扫整座山垃圾，太不易了！,4.0,,,2019-02-08 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,161751120,携程购票不错，还可以邀请朋友助力砍价。出票很快。景区有北门和南门两个门口，看了很多评论说南门山路比较陡，选择了从北门上，也从北门下。北门山路比较平缓，不过山路还是十八弯。从北门验票后，景区工作人员说还要开车上山8公里，估计说是直线距离，我们感觉开了有20公里。到人头石那里有个停车场，收费10元。从人头石走路上山大概1小时，中途经历了三波小猴子拦路(只要不喂食不理它就没事，其实人头石停车场那里就开始有猴子了)到达天门石(登顶第一站)就快到顶了，山顶景色真不错，可以看到对面风力发电机。缆车还没建好。这个景点建议自驾，看了一些攻略说，从南门上景色好，有小瀑布，如果从南门上，建议游玩时间安排多点，最好上午开始游。如果深度游，据说要两天。我们这次只是游玩了一部分，留些念想下次再来。,5.0,,,2019-10-28 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,164675802,相当不错的一个四A级景区，茂盛的树林，高山上的奇石和草甸，构成了一幅美丽的风景，而且生态保护得相当好，猴子能成群出现，牛羊也在高山上低头吃草，这幅自然的画面，也够游客慢慢欣赏。性价比很高的。,4.0,,,2020-10-06 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,161372092,是国家地质公园 ， 开车上山 ，有北门和南门两条路线，南左北右。走北门地势平缓，但是路程要远很多（20公里）。而南门较近，却也陡峭曲折，特别提醒选南门的，一定要谨慎，南门的山道与湖南衡山的有得一比，上山的路坡度超过30度，大坡度加180度大转弯就有2处，真的是挺危险的。如果中途停车或者熄火就更惊险！途中就遇到几辆车上不去 停在山道旁的。不过如果自信 老司机随意。到山上月亮山庄处有停车场停好车，一路步行登山，途中不时偶遇猴子。猴子不会主动攻击游人抢夺食物，顽皮却不凶蛮;途中还可发现有小拇指粗的山蚯蚓，藤缠树，树包石……最奇观的是山顶的各种风化花岗岩石蛋和石柱，任你与实物相比较发挥想像力去欣赏。登顶还可俯瞰远处的风车和在建的电缆工程。山顶是草甸，坡陡也比较滑，还没有一棵可以遮阴的树木，需要做好防晒。想玩水看瀑布你的可以从月亮山庄往下走或者登顶后取车，开到南门停车场往上走。,5.0,,,2019-10-05 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157324031,五皇山的风景很美，空气很清新！官垌鱼和红椎菌这些土特产味道真的很棒！,4.0,,,2018-11-29 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,158084558,时间太短，很难从碑文撰记之中探索出五皇山的由来，但不可以否认五皇山风光的瑰丽色彩，从游人如织的热闹景象上，即能看出这里吸引人眼球的魅力。,5.0,,,2019-03-10 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,165668591,五皇山国家地质公园景色宜人，风景优美，空气清新，纯天然自然风景，令人心旷神怡，流连忘返，适合拍照的好地方，性价比超高的，趣味性强。,5.0,,,2021-02-04 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,166243991,网上订票真方便，直接到售票点出示订票二维码即可，而且还有优惠，景色可圈可点，石头造型有特色，只是游玩的景点略显单薄，需进一步完善,5.0,情侣夫妻,,2021-04-16 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,175747733,这个地方不错的有时间可以去看看。,5.0,,,2023-05-05 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157282654,第二次过来了，每次都是遇上下雨天，都是去人头石那里，轻车熟路，一个半小时就可以来回！就当健身,5.0,,,2018-11-23 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,162693472,登顶五皇山   感觉很无敌，就是冬天去有点冷,5.0,,,2020-01-20 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,161477855,风景很好，空气很好，爬到山顶，风光无限，值得一看!下次再来。北门上，南门下，一路都有风景看，就是要注意安全。,5.0,,,2019-10-10 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,163330804,登顶可俯览远处的风车，山顶是草垫。坡陡也比较滑。北门上，南门下，一路都有风景看。,5.0,,,2020-04-29 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,172953458,第三次去了，趣味点是自驾爬坡、观赏猴子、林荫小道爬山、山顶观奇石、拍照一览众山小！非常适合于小假周末家庭出行，一日往返！,4.0,家庭亲子,,2022-10-04 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,175766412,这个地方不错吧。,5.0,单独旅行,,2023-05-07 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,180421499,一个自然资源丰富的未被开发商业的景区。出行没有查看天气预报，遇上了烟雨蒙蒙的天气，也别有风味，雨雾笼罩着山野，寂静的就剩孩子雨中奔跑的嬉闹声。,5.0,家庭亲子,,2024-01-14 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,163330764,登顶可俯览远处的风车，坡也比较滑。北门上， 南门下一路都有风景看。,5.0,,,2020-04-29 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,164176654,山顶有一个大草坪，真的很美！正在修缆车，以后看景更轻松了！,5.0,,,2020-08-19 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,161626958,山上风景无限好，走在林中，鸟语花香，曲径通幽，空气清新，心旷神怡，是一个周未或假期放松心情，陶冶情操的好地方。浦北山美，水美，世界长寿之乡欢迎大家来多走一走。,5.0,,,2019-10-20 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,172104466,五皇山景色宜人风景如画美的很。,5.0,,,2022-08-13 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,178946469,一般吧，建议上山不要坐缆车，步行上去也就二十分钟左右，还有山顶除了那些大石头，到处都是尿骚味，太恶心了。,3.0,其他出游,,2023-09-11 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,174520741,每次过年之后都会去一次 【景色】好 【趣味】好 【性价比】好,5.0,,,2023-01-07 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,164437849,值得推荐，有趣好玩，山顶风光很美，门票超值。而且有索道免去下山烦恼。景区工作人员问答详细，态度好。会给朋友介绍，或者再来。五星推荐⭐,5.0,情侣夫妻,,2020-09-15 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,176341683,风景优美，既有小桥流水，又有参天古树对，最奇特的是山顶的一块石头。,5.0,,,2023-06-19 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,170575506,五皇山这个地方挺好的，空气美的很。,5.0,,,2022-05-09 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,178887040,这个地方不错。有时间可以去看看,5.0,,,2023-09-10 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,173635050,吾皇山真的，风景不错的，来看看,5.0,,,2022-11-14 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157773383,太堵。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,4.0,,,2019-02-05 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,178499062,欢迎大家来到五皇山这里的景色很美，,5.0,,,2023-08-19 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,175876294,五皇山欢迎大家来这旅游玩攻略。,5.0,,,2023-05-18 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,174942026,大家有空可以来五皇观光旅游的。,5.0,,,2023-02-18 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,158785150,这个小山在桂西南不是很出名。但山内基础设备还算不错。山上景色过得去，值得一行。秋末冬初，尤为适宜也。,4.0,,,2019-05-12 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157212454,景点一般。票价贵，贵，贵。。。。,5.0,,,2018-11-14 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157797152,风景不错，门票便宜！！！！！！,5.0,,,2019-02-07 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,166159074,风景优美，适合游玩锻炼身体,5.0,朋友出游,,2021-04-07 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,164722138,坐缆车上山看一下石头，从山下爬上山腰处的话，记得一定要穿拖鞋，穿运动鞋会湿的，水很多可玩性低，,3.0,朋友出游,,2020-10-09 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,163403233,Hehdjjj,5.0,其他出游,,2020-05-08 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,166079276,好玩值得游玩,5.0,朋友出游,,2021-03-29 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157818091,景区不错，就是春节有点堵车，人多,4.0,,,2019-02-09 发布点评,,
31068658,五皇山,自然观赏型,自然保护区,157751336,就是一个爬山的地方，路很难走！开车上去太危险很多设备没完善，根本没有服务之说！不值得推荐。,3.0,,,2019-02-01 发布点评,,
