poi_id,poi_name,poi_type,poi_subtype,commentId,content,score,touristTypeDisplay,timeDuration,sortType,commentTagId,source,publish_date,city,景点名,sentiment,is_study,age_group,月份,季节,节假日
87211,中国地质博物馆,知识科普型,博物馆,167248390,今天下雨提前预约好很快进入。人少观感效果好。陈列精美三层楼区用了2个小时粗览。爱好矿山的可以呆整天。深入浅出理论直观结合。对于新初中生是预习好的教育体。,5,家庭亲子,,,,,2021-07-22,北京,,正面评论,TRUE,初中,7,夏,暑假
87211,中国地质博物馆,知识科普型,博物馆,181341885,太棒了，对于小学六年级和初高中的孩子真的非常有学习意义，两百块钱请的讲解，讲得太棒了，完全是专家级别的讲解，简直就是上了一堂特别专业的地理课，而且还很有趣味性。而且这里还特别具有观赏性，各种宝石玉石简直太漂亮了，强烈推荐！,5,家庭亲子,2小时,,,,2024-04-05,北京,,正面评论,TRUE,小学，初中，高中,4,春,春季学期
87211,中国地质博物馆,知识科普型,博物馆,201693164,外行看宝石，内行看门道，哈哈哈。初中生学习地理以后推荐来看看，尤其是有一个展厅是讲地球的，可以加深学的知识。三层的展厅挺好的，好多化石都可以摸,4,家庭亲子,,,,,2025-01-15,北京,,正面评论,TRUE,初中,1,冬,寒假
87211,中国地质博物馆,知识科普型,博物馆,174529510,初二学生冬天游览好去处。,5,家庭亲子,,,,,2023-01-08,北京,,正面评论,TRUE,初中,1,冬,寒假
87211,中国地质博物馆,知识科普型,博物馆,174529466,初中学生冬天游览好去处。,5,家庭亲子,,,,,2023-01-08,北京,,正面评论,TRUE,初中,1,冬,寒假
90785,中国科学技术馆,知识科普型,科技馆,177648705,老师和助理全程服务细心周到，研学线路规划合理，有效错开几个活动人流密集时间，服务精准，时间开始至结束都控制很好。讲解内容符合有一定基础的学生学习，特别是初中生。 中国科技馆太大了，上午讲解半天，下午继续对感兴趣项目深入了解，并观看了动感4D电影和巨幕电影，还有球幕电影遗憾抢不到票。小的孩子还可以在儿童科技馆再玩半天。我的孩子本来上午讲解站了半天很累。中午在馆内吃完午餐后，利用电影再次燃起他的兴趣，精神起来。接着再到儿童科技馆充分忘我地玩。五点出馆，再到附近电影地下商场和购物中心地下商场逛好吃的。晚上八点再到附近鸟巢和水立方拍夜景。 今天收获实在太丰富，太美好了！,5,家庭亲子,,,,,2023-07-19,北京,,正面评论,TRUE,初中,7,夏,暑假
90785,中国科学技术馆,知识科普型,科技馆,175952462,一位很漂亮的女老师讲解的，40-50岁吧，姓啥忘了，讲的很认真，重点清晰。馆里能体验，还有人讲解原理，是挺好的，原来初高中课本里学的内容，和我们的生活息息相关，学习知识可以应用，不只是为了考试。得玩一天吧，中午可以点外卖，要去西门外面取餐，出去时记得手上扣戳，回来时有人检查，也可以在负一楼餐厅吃午餐。累了就在小凳子上休息，最好带个垫子，凳子上还是凉，建议穿长裤长衣，科技馆里开空调比外边凉。保洁人员把科技馆打扫的很干净，随时能看见他们在打扫。人们也自觉清理自己用过的垃圾，这点还是很棒的，高素质的人值得人尊敬。离鸟巢水立方挺近，但是最好一天就玩一个科技馆就行了，玩太多就太累了，想去奥塔俯瞰北京，但是天气不太好，没去上，退费没扣费挺好。科技馆适合遛孩子，如果大人也懂一些原理，能给孩子讲讲就更好了。小一点的孩子就玩体验，大一点的孩子就理论联系实际，科技真的很厉害，知识都不白学。国家投入了大量的资金修建这个科技馆，向老百姓普及科学知识，特别感谢国家。上下电梯都有人帮着按电梯，还遇到了幼儿园小学初高中研学的学生们，北京资源多，孩子们很幸福呀，每年来，北京都可以来一次科技馆，其他的馆应该也很棒,5,家庭亲子,,,,,2023-05-26,北京,,正面评论,TRUE,小学，初中，高中,5,春,春季学期
90785,中国科学技术馆,知识科普型,科技馆,167330280,下午跟随“西瓜”老师按从4楼到1楼的浏览顺序学习，学习内容紧凑、不拖拉，可以照顾到大孩子、小孩子和家长，适合小学、初中生。,5,家庭亲子,,,,,2021-07-31,北京,,正面评论,TRUE,初中,7,夏,暑假
90785,中国科学技术馆,知识科普型,科技馆,174893039,1.针对性太强。都是初高中物理知识。小学中低年级以下的孩子不要去，根本听不懂。初中对自然科学感兴趣、求知好学的学生可以去。 2.携程网上订的票，去了之后才知道是团队票。有讲解员，但是很啰嗦。 3.如图所示的牌牌太多,2,,,,,,2023-02-12,北京,,负面评论,TRUE,初中，高中,2,冬,寒假
90785,中国科学技术馆,知识科普型,科技馆,206455502,"西门进馆！立刻去盖二次入馆章！千万别等午餐时间去，必排队！B1餐厅须出馆 	 [二R]9点半进馆，先去约现场领票项目！2层B厅飞行模拟机、2层A厅宇宙漫游、3层D厅智 能城市之旅 	 [三R]餐厅10点半开餐，11点半吃饭，避开高峰，12点高峰座位难找❗️ 	 🏠基本信息 ⏰时间：9:30-17:00，周一闭馆，除夕初一初二闭馆 🎫主展厅：成人30元，学生/儿童20元 🧳存包：一层、二层存包处 🚇交通：地铁8号，奥林匹克公园站，B口",5,朋友出游,2小时,1,,,2025-03-20,北京,,正面评论,TRUE,初中,3,春,春季学期
90785,中国科学技术馆,知识科普型,科技馆,190487487,不好，研学老师只顾自己讲，很难顾及孩子的反应和动态，一下午只能听5项主题，本来想约全天的，幸好只约了半天的，照他那种节奏全天的也不值得去报了，建议初中以上的孩子去,1,家庭亲子,3小时,1,,,2024-08-21,北京,,负面评论,TRUE,初中,8,夏,暑假
23945271,南宫五洲植物乐园,知识科普型,植物园,162685039,美丽的各种造型的灯，56个民族的和各种动物的，适合儿童，寓教于乐，不过这两天暂时不开了，问了一下服务员，初二又开始了。 热带雨林中有一处钢板断了，(见图片最后一张)。断茬比较锐利，赶紧把它修一下吧！带小娃的家长也要留心。,4,,,,,,2020-01-19,北京,,正面评论,TRUE,初中,1,冬,寒假
75605,周口店北京人遗址博物馆,知识科普型,博物馆,165774694,在房山区，位置稍远，但是值得去一次，有教育意义，孩子上初一，刚学了历史有北京人内容，实际去一趟亲身看一次猿人洞，还是挺震撼的。,5,家庭亲子,,,,,2021-02-18,北京,,正面评论,TRUE,初中,2,冬,寒假
75605,周口店北京人遗址博物馆,知识科普型,博物馆,165774712,地理位置稍远，但是值得去一次，孩子刚上初一，历史就有这个内容，实际亲身看了一下猿人生活的洞，还是挺震撼的，有教育意义。赞！,5,家庭亲子,,,,,2021-02-18,北京,,正面评论,TRUE,初中,2,冬,寒假
76620,国家自然博物馆,知识科普型,博物馆,196549620,贾老师知识面很广，讲解幽默生动，比喻形象，枯燥的生物标本在贾老师的讲解中活了起来。孩子听的也非常很认真，正好初中学习生物，有课本知识照入现实的感觉。连带我也学到了不少生物知识。,5,家庭亲子,2小时,,,,2024-11-01,北京,,正面评论,TRUE,初中,11,秋,秋季学期
75595,故宫博物院,知识科普型,博物馆,195530007,读万卷书 行万里路 旅行的意义就是你到过的地方你见到的事物是你所了解的 对于初中刚学历史课的孩子报个研学团跟着老师边走边学是个很好的体验 我们今天是跟着京状元小周老师带的研学团 孩子表示周老师讲解的很棒 拓展了课本外的历史知识点收货满满,5,家庭亲子,3小时,,,,2024-10-19,北京,,正面评论,TRUE,初中,10,秋,秋季学期
75595,故宫博物院,知识科普型,博物馆,161794446,是年初二去的，竟然还漂了几片雪花，天气特别冷ಥ_ಥ穿少了。一家人一起，景点内吃的比较少，外面也不好停车，而且人特别多。但是还是比较满意的一次旅游，建筑恢宏大气，有着千年的文化底蕴的故宫，给孩子也是一次很好的教育!,5,,,,,,2019-11-01,北京,,正面评论,TRUE,初中,11,秋,秋季学期
75595,故宫博物院,知识科普型,博物馆,161794415,是年初二去的，竟然还漂了几片雪花，天气特别冷ಥ_ಥ穿少了。一家人一起，景点内吃的比较少，外面也不好停车，而且人特别多。但是还是比较满意的一次旅游，建筑恢宏大气，有着千年的文化底蕴的故宫，给孩子也是一次很好的教育!,5,,,,,,2019-11-01,北京,,正面评论,TRUE,初中,11,秋,秋季学期
75595,故宫博物院,知识科普型,博物馆,157733209,导游每到一个大殿或一个门，只是简单介绍一下概况，很像读过的初二语文课本中的《故宫》，声音小到在她身也听不清，介绍完之后就说，大家门互已看看吧，我就在xxx等你们，xxx时间必须回来，倒象老师给学生布置功课之位，最后的要求。,1,,,1,-12,,2019-01-30,北京,,负面评论,TRUE,初中,1,冬,寒假
75595,故宫博物院,知识科普型,博物馆,165717399,大年初一和亲朋好友预约一起逛故宫，故宫很大，但是跟着姓王的讲解老师一直讲解就不觉得累了，老师很幽默风趣，知识渊博，学习到很多历史知识，刚好最近也在看明清历史电视剧，幸亏跟了讲解的团，不然很多东西都不清楚，建议大家都跟一个这样的团，不然偌大的皇宫自己逛一会该疲惫了，以后也多分享给朋友们，多多支持，参观故宫，学习我们伟大的中华历史！,5,朋友出游,,2,,,2021-02-12,北京,,正面评论,TRUE,初中,2,冬,寒假
142979483,延吉市历史文化博物馆,知识科普型,博物馆,218146790,非常不值得去。 首先，内容几乎没有太多可看性，基本都是网络上随便都能找到的知识和图片； 其次，门票设置有陷阱，这也是检票后被工作人员要求加钱了才知道的，也是第一次知道原来学生票只是针对初三和高三毕业生，其他学生不能购买学生票。买完票给的工作人员，对方拿着手机查看后扫码检的票，检完票人进去了要求加钱。虽然最后馆长出来说自己人员没培训好，总归严重影响了参观的心情。 最后，那个男服务员的服务态度很差，有点蛮横，并且想法反复横跳，一会这样一会又要那样。 唉！很差的一次体验，严重影响了后面在延边的行程。,2,家庭亲子,1小时内,,,,2025-07-27,吉林,,负面评论,TRUE,初中,7,夏,暑假
13822298,四川科技馆,知识科普型,科技馆,217679813,太差了这个研学体验，整得跟幼儿园小朋友给他们上初中科学课似的， 也没互动， 协商退款部分最后也没退 ，牛气哄哄的样子 ，与介绍的流程也比不一致,3,家庭亲子,,,,,2025-07-23,四川,,中性评论,TRUE,初中,7,夏,暑假
38381108,成都自然博物馆,知识科普型,博物馆,212824914,总体不错       一楼适合初中学习地理的小朋友，小点儿的只能看看理解不了。二楼是恐龙园，三楼四楼动植物园。,5,家庭亲子,,,,,2025-05-25,四川,,正面评论,TRUE,初中,5,春,春季学期
76340,杜甫草堂,知识科普型,博物馆,179523952,杜甫草堂已经在好几年前去过，但是，每次都要去打卡，也许是初中里学习的杜甫的诗印象太深刻，既是重温经典古诗名句，又是怀恋初中的美好时光，特别是初中的班主任兼语文老师（出发成都前刚刚去看过他老人家），“感时花溅泪，恨别鸟惊心”，“随风潜入夜，润物细无声”！杜甫草堂最精彩的还是杜甫茅屋景区，整体维护的非常好，韵味十足，留恋忘返。照片分别是茅屋全景，柴门和花径。,4,单独旅行,,,,,2023-10-24,四川,,正面评论,TRUE,初中,10,秋,秋季学期
76340,杜甫草堂,知识科普型,博物馆,162235530,杜甫草堂挺值得去的，本来没找解说员，路上偶遇小小解说员，跟着听了剩下景点，结束后跟他简单聊了几句，说是上初一的学生了，做小小解说员已经四年半了，因为很喜欢古诗很喜欢杜甫，所以申请做这个，这小伙子真的棒棒哒！！！全程很谦虚，很有礼貌，也能感觉到他对古诗是真的喜欢，讲解过程中多了份从容和深入理解，太赞了！！！,5,,,,,,2019-12-08,四川,,正面评论,TRUE,初中,12,冬,秋季学期
76341,武侯祠,知识科普型,博物馆,216590774,点赞武侯祠的讲解丹老师，讲解得十分生动有趣，把武侯祠的历史、刘备、诸葛亮及各武将文官等都仔仔细细地进行了解说👍🏻 知道我家哥哥是中学生，拉着他讲了好多初中对应的历史知识及高考内容，上了一堂非常生动的历史课👍🏻,5,家庭亲子,,,,,2025-07-11,四川,,正面评论,TRUE,初中,7,夏,暑假
78572,稻城亚丁,自然观赏型,自然保护区,167151941,网上购票以后，进景区，坐大巴交通车都只需刷身份证就行还是比较方便，高中初中学生无需学生证，凭身份证现场买票只需120元，但是从冲古寺去喏绒牛场电瓶车票，不能网购也不能打折。,4,朋友出游,,,,,2021-07-14,四川,,正面评论,TRUE,初中,7,夏,暑假
61584749,国家海洋博物馆,知识科普型,博物馆,201616031,特别棒的博物馆，大致分为了人文地理和自然地理两部分，自然地理部分讲得很清楚，收获了很多地理知识，家有初中孩子的强烈推荐过来学习，绝对对校内学习有帮助，很生动。门口有讲解器租，方便操作，趣味性强。人文地理讲的是国家海防，看完顿感祖国的强大。里面辅助设施很全，餐饮咖啡周边都非常多，适合遛娃一整天,5,家庭亲子,,,,,2025-01-13,天津,,正面评论,TRUE,初中,1,冬,寒假
130256849,滨海科技馆,知识科普型,科技馆,202247130,孩子初中，来科技馆学习了解了很多物理和化学知识，增强了学习的兴趣，还可以提前预习，亲身体验各种知识在生活中的表现，学习体验特别棒！,5,家庭亲子,,,,,2025-01-25,天津,,正面评论,TRUE,初中,1,冬,寒假
18593944,安徽博物院(新馆),知识科普型,博物馆,174671789,安徽省博物院位于天鹅湖北岸，和安徽地质博物馆在一起。入馆需要在公众号上预约，春节期间天天都有活动，也需要在公众号上预约参加，很适合带着孩子一起学知识，寓教于乐。活动名额有限，需要及时报名才能参加。大年初二的活动是找展出的与兔年相关的文物并写出名称。,5,,,,,,2023-01-23,安徽,安徽博物院(新馆),正面评论,TRUE,初中,1,冬,寒假
57153216,交通安全博物馆,知识科普型,博物馆,157805546,正月初二带着老人和孩子去的，位置很好找，在四方长途汽车站2楼，听工作人员说1月21日刚开业。人不多，很安静，可以慢慢欣赏参观。一进门就可以看到很有历史感的背景墙，把人一下子带回了中国古代。接下来各个展厅按照古今中外的顺序显示了了交通安全规则的发展史，着重展示了青岛交通规划发展史。印象最深刻的是老青岛城区的交通规划3D模型展示。偌大的青岛老城在规划图上早已被布局的清清楚楚，哪里是铁路，哪里是马路，哪里是防守据点等等，井井有条。还有一个孩子喜欢的多媒体互动安全教育平台，可以边看视频学习，边答题，很有趣。只可惜最后的评分系统还没有设置好，没法工作，有待改进。对于想了解交通安全规则，增长见识，是个不错的去处。,4,,,,,,2019-02-08,山东,,正面评论,TRUE,初中,2,冬,寒假
20929172,山东省地质博物馆,知识科普型,博物馆,167472917,初中研学的地方。   寓教于乐,5,,,,,,2021-08-18,山东,,正面评论,TRUE,初中,8,夏,暑假
71577192,海信探索中心,知识科普型,科技馆,164301869,以前这里是海信电视机厂，到我初中的时候是海信研发中心，再后来海信研发中心搬到即墨去了，这块地海信也没卖，盖了这个适合孩子玩的探索中心和一所非常昂贵的私立学校。,5,,,,,,2020-08-31,山东,,正面评论,TRUE,初中,8,夏,暑假
30247150,齐文化博物馆,知识科普型,博物馆,175687139,很值得带孩子（初中生更好）去参观的一处博物馆，始于太公封齐，延至秦汉的齐文化的发展，以及和鲁文化的交融。场馆布置陈列很好，有不少年轻女孩穿汉服和马面裙去参观的。工作人员不多，有不少志愿者，有学生也有上班族。文创品不多、与参观者的互动不强，需要增加趣味性。最令我惊讶的是停车场，是我至今见到最好的停车场，点赞！,5,家庭亲子,,,,,2023-05-01,山东,,正面评论,TRUE,初中,5,春,五一假期
89514,乔家大院,知识科普型,博物馆,202737809,乔家大院为全封闭的城堡式建筑群。坐西朝东，占地面积8700平方米，建筑面积4175平方米，共由6座大院，20进小院，313间房屋组成。通过导游的介绍，了解到乔家对于后代的教育理念，对于正在上初中的儿子非常有教育意义。,4,家庭亲子,2小时,,,,2025-01-31,山西,,正面评论,TRUE,初中,1,冬,寒假
79438076,太原北齐壁画博物馆,知识科普型,博物馆,185526153,来北齐壁画博物馆还好请了专业讲解，不一样真的不一样。对于整个年代的脉络，人物的关系，正史讲得很清楚，寓教于乐两位初中生听的很投入。能看出薛老师的文化底蕴深厚，专业知识扎实，整个2个小时的讲解几乎没有停歇。,5,家庭亲子,2小时,,,,2024-07-07,山西,,正面评论,TRUE,初中,7,夏,暑假
83199,晋祠博物馆,知识科普型,博物馆,156941780,古建筑很漂亮，离太原市中心大约半个小时车程，太原本身旅游资源不多，晋祠是必去之地。初中课本有一篇专门介绍晋祠的课文，领孩子来看看也算是研学了。,5,,,,,,2018-10-10,山西,,正面评论,TRUE,初中,10,秋,秋季学期
87904,中山大学(广州校区南校园),励志拓展型,大学,174684422,大年初三去的，保安拦着不让进，说学校没通知让游人进入，但是看到有人给他们红包，那自然就不说规则了！！！感觉把中山大学的脸丢光了。。。。。,1,,,,,,2023-01-24,广东,,负面评论,TRUE,初中,1,冬,寒假
76901,南越王博物院(王墓展区),知识科普型,博物馆,163531658,南越王博物馆，在早期的时候都习惯叫他南越王墓，到时候的南越王宫还没有发掘出来，记得第一次去的时候是初中的时候了，当时因为是爱国教育，所以的话是可以免费进入的，里面真的是挺大，除了有常规的展览之外，还有特展，是对于广州非常重要的一段历史，也有非常多的珍宝。,4,,,,,,2020-05-27,广东,,正面评论,TRUE,初中,5,春,春季学期
87819,广东科学中心,知识科普型,科技馆,157838564,这里很适合一家大小去玩，又能学到知识，小孩子大点，最好在初中以上的学生去玩，低年级的学生只是去玩，见识见识一下而已，还有很多不懂，这里门票很便宜，停车费4.5元一次，值得去的地方,4,,,,,,2019-02-10,广东,,正面评论,TRUE,初中,2,冬,寒假
87819,广东科学中心,知识科普型,科技馆,203959722,适合初中以下的学生群，趣味性不错，建议错峰出行，小朋友特别多，家长有时候也会参与到游戏中，所以做好安全保护也是有必要的，场馆设几个打卡拍照的地方就好了🙏,4,家庭亲子,2小时,,,,2025-02-12,广东,,正面评论,TRUE,初中,2,冬,寒假
87819,广东科学中心,知识科普型,科技馆,159838017,馆比较大，分几个馆。其中一个都是涉及初中高中物理知识，比较适合初中及以上的人去。另一个是儿童天地，很多趣味的生活哲理学习，小朋友玩得很开心。,5,,,,,,2019-07-20,广东,,正面评论,TRUE,初中,7,夏,暑假
87819,广东科学中心,知识科普型,科技馆,160006244,广东科学中心适合带孩子在趣味中学习科学知识的好地方。价格不贵内容很丰富，小至三岁到初中生都适合呆上大半天。很棒：,5,,,,,,2019-07-30,广东,,正面评论,TRUE,初中,7,夏,暑假
87819,广东科学中心,知识科普型,科技馆,166128492,展厅规划合理，很多项目设施能做到寓教于乐，孩子很喜欢。改进建议： 1，休息设施不足，人多时候只能席地而坐。 2，基础科学小实验少了些，可以多些面向初中生的物理实验，让孩子不止玩儿个热闹。,5,家庭亲子,,,,,2021-04-04,广东,,正面评论,TRUE,初中,4,春,春季学期
87819,广东科学中心,知识科普型,科技馆,166877711,总体超赞，有趣好玩，挺多项目趣味性，知识性都很强，适合带小孩子参观。不足之处就是基本没有讲解，说明也不够具体直观，要初中以上学生比较适合。,5,家庭亲子,,,,,2021-06-20,广东,,正面评论,TRUE,初中,6,夏,春季学期
64673617,汤臣倍健营养探索馆,知识科普型,科技馆,175283888,带娃来这里玩，娃很喜欢，去车间看到机器人很兴奋，车间非常的整洁，工厂里面是不允许吃东西的，进去还会穿鞋套帽套，洁净程度很高，营养探索馆也是娃非常喜欢玩的，里面很多玩的项目，周末带娃的好去处，而且了解一下，他们还有研学游，正好儿子初中能用得上,5,,,,,,2023-03-24,广东,,正面评论,TRUE,初中,3,春,春季学期
31068658,五皇山,自然观赏型,自然保护区,157816100,大年初一，全家一起登五皇山，登高望远。我们从南门买票上，现场票30，网上买20，学生均10元。从南门左边延梯而上，景色很宜人，各种溪水，绕梯而上，空气很清新！到了半山腰，上蹿下跳的野猴很多，我感受到人与自然的和谐。如果你用塑料袋提着水果，被它们看到的话，可能会被淘气点的猴子打劫去。山顶的风景很美，可以远眺山脉，风力发电机，还有独一无二的南阳山。唯一不足的是，垃圾有点多。同是游客人，同是为赏景而去，不应随手扔垃圾，好环境与爱生活、爱自然的人共享！若是光靠工作人员清扫整座山垃圾，太不易了！,4,,,,,,2019-02-08,广西,,正面评论,TRUE,初中,2,冬,寒假
79598,中华麋鹿园,自然观赏型,自然保护区,180692254,听说园区还会举办一些特色活动，如麋鹿节、生态摄影比赛等，这些活动增加了游客的互动性和体验性，受到了积极的评价。不过，我们初二上午去没看到，园区可以增加更多的互动体验项目以提高游客的参与度和满意度。总体来说，大丰中华麋鹿园还是能体现在生态保护、教育意义和自然体意思。存在一些设施维护和服务质量方面的改进空间。大丰中华麋鹿园是一个值得推荐的目的地。,4,家庭亲子,,,,,2024-02-11,江苏,,正面评论,TRUE,初中,2,冬,寒假
91492,中国科举博物馆(江南贡院),知识科普型,博物馆,160576177,四层博物馆，值得初高中孩子去参观学习，不要总是抱怨学习太累，看看古人，现在的学习、考试条件不知道好了多少﹉,5,,,,,,2019-08-24,江苏,,正面评论,TRUE,初中，高中,8,夏,暑假
15009231,六朝博物馆,知识科普型,博物馆,160497934,感受六朝历史的好地方，适合初中以上学生去,5,,,,,,2019-08-20,江苏,,正面评论,TRUE,初中,8,夏,暑假
15009231,六朝博物馆,知识科普型,博物馆,203815571,还行，没啥服务，盖章要收费的，环境一般，地方不大，两个小时可以，初中以上的孩子可以，太小没啥可看的，文字类的很多，有学生参加活动，人不少,4,家庭亲子,2小时,,,,2025-02-09,江苏,,正面评论,TRUE,初中,2,冬,寒假
15009231,六朝博物馆,知识科普型,博物馆,160656885,初中的孩子学习历史特别好，六朝历史六朝文物，感谢馆里的讲解志愿者，讲的非常好,5,,,,,,2019-08-28,江苏,,正面评论,TRUE,初中,8,夏,暑假
80549,南京博物院,知识科普型,博物馆,162188823,南京博物院是中国三大博物馆之一，中国最早创建的博物馆，由历史馆、艺术馆、特展馆、数字馆、民国馆和非遗馆组成。 馆内藏品42余万件，各式名贵珍品，不仅是参观用途，也有着历史发掘、研究的意义。 在《国家宝藏》节目中展示的大报恩寺琉璃塔拱门，就是收藏于此。 博物馆实行的免票形式，持有效证件登记领票就可以入内参观。 开放时间:09:00-12:00；停止售票时间:11:00 (1月1日-12月31日 周一)09:00-17:00；停止入场时间:16:00 (1月1日-12月31日 周二-周日) tips: 周一逢国家法定节假日全天开放 每年除夕、大年初一闭馆休整。凭有效证件（身份证、户口本、学生证、医保卡等）现场免费领票。或在官网上免费预约门票后再到现场领票。,5,,,,,,2019-12-03,江苏,,正面评论,TRUE,初中,12,冬,秋季学期
