Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,commentId,dominant_topic,dominant_topic_label,region,content,poi_name,poi_id,city,sentiment
0.0010349225934857779,0.0010342800496412608,0.1516180582056075,0.0010340223342214462,0.16674899352028505,0.18803888807832042,0.4770979361767543,0.013392899041684222,212755502,Topic_7,互动与学习体验,华中地区,好玩的很花很漂亮里面很大能玩很久来洛阳专门看牡丹花，找准了就去中国国花会有幸参与中国国花会，这场融合文化传承、艺术创新与自然之美的盛宴，让我深深沉醉，忍不住为其点赞！   踏入会场，扑面而来的是浓郁的文化气息。展区以牡丹、梅花等候选国花为核心，巧妙地将诗词歌赋、传统绘画、非遗工艺与花卉展示相结合。从工笔勾勒的牡丹雍容，到水墨晕染的梅花傲骨，每一处细节都诉说着中华千年花文化的深厚底蕴，仿佛穿越时空，与古人共赏繁花盛景，文化自豪感油然而生。   互动体验环节更是惊喜连连。花艺DIY区，专业老师耐心指导，让我亲手创作属于自己的花卉作品；植物科普角通过趣味讲解和标本展示，揭开了花卉生长的奥秘，寓教于乐，无论是孩子还是成人都收获满满。特别值得一提的是，现场设置的虚拟现实（VR）赏花区，通过前沿科技，让人沉浸式感受不同地域、时节的花卉盛景，传统与现代的碰撞令人眼前一亮。,中国国花园,82475,河南,正面评论
0.4215159834395498,0.007357141206038597,0.007354222451255692,0.0073693855725226335,0.5343373515722051,0.00735767635943473,0.007354731450434543,0.007353507948559018,209990824,Topic_5,植物与园区景观,华中地区,60岁老人免费，学生半价，国花园离主城区很近，公园里面很安静，空气很好，在洛河边，景色宜人。牡丹也很好看，五颜六色，冷气房冷气很足很凉快。,中国国花园,82475,河南,正面评论
0.5966588679366023,0.008337752054311849,0.008337373865150991,0.008344357705607002,0.3533145750388894,0.008338466250326682,0.008335273641740852,0.008333333507370743,210046047,Topic_1,讲解与服务,华中地区,学生票半价进去的，就是花园，散步拍照，里面有卖吃的喝的的地方，也有洛阳文创，喜欢牡丹花可以购买。 赏花的话其实也有一些公园免费进入的，可以做一些攻略。,中国国花园,82475,河南,正面评论
0.5356390438092595,0.006253724620504543,0.0062536521841677776,0.00625625810628323,0.42684071296245274,0.006254326416301658,0.00625227989668945,0.006250002004341164,209342785,Topic_1,讲解与服务,华中地区,洛阳最大牡丹花海公园，品种繁多，多为红色、粉色。争芳夺艳。票价优惠多多，60岁老人免费、军人免费。学生、老师半费。人山人海，有浏览车。,中国国花园,82475,河南,正面评论
0.12641698388334263,0.006957769616172659,0.0069459177087641735,0.7194253372109221,0.11940029665932624,0.006951124608422413,0.0069514312076008975,0.006951139105449061,209409803,Topic_4,科学探索与自然研究,华中地区,园区很大，性价比很高 赏花季来看，绝对值回票价 景区的物价也是正常景区水平 学生票教师票老人票，一应俱全 对得起中国国花园的名头，棒👍🏻,中国国花园,82475,河南,正面评论
0.02115581612832479,0.0004490277282891969,0.018705645184757553,0.02578524486201163,0.34087814968973223,0.5782563593360365,0.00044831381927675634,0.014321443251571303,181578666,Topic_6,高校与校园研学,华中地区,20240412下午： 1、中国国花园是洛阳市区内的赏花胜地，是我国最大的牡丹园，被誉为“中国国花第一园”，地处隋唐洛阳城遗址之上，建于2001年，占地1平方公里，种有牡丹约1000个品种、50万株，呈东西长条状，由东门、早春赏花游赏区、滨湖游赏区、西门4部分组成，是赏花摄影、古装写真、花卉学习、情侣约会、亲子遛娃的好去处。 ①地址：河南省洛阳市洛龙区龙门大道2号 ②交通：公交直达，开车很好停 ③旺季：4月，牡丹花季 ④用时：5小时  ⑤票价：47元 2、洛阳牡丹始于东晋（317-420年）、盛于唐（618-907年），历史上留有大量文人墨客的足迹和诗篇。建国后，自1983年起在每年4月牡丹花季会举办牡丹花会，故4月是洛阳旅游旺季，各景点人潮汹涌，住宿价格飙升。因牡丹品种不同，当下的牡丹有的已衰败，有的在盛花期，有的含苞待放，各品种牡丹的名牌后有二维码，扫码后可得牡丹信息。东门到西门全长2.5公里，可乘电瓶车15元。另外，景区无免费存包处，自助存包机收费较贵，花5元在门口商店处存包更划算。 3、东门是3洞楼阁式大门，此区域有： ①金石文字博物馆：建于2012年的二层现代小楼，是我国第二家民营文字博物馆，由收藏家、金石家朱晓杰、朱晓辉兄弟创建，内藏文字类文物5000多件，目前二楼已用作餐厅，一楼只有很小一部分用于文物展示，其余区域是商铺 ②东门迎客园：进东门后的主步行道两侧，种有牡丹品种明石泻、芳纪、八千代椿、长寿乐、神乐狮子、春日山、大盃、闪东紫、宣阳门、日向、旭港、连鹤、新七福神、寒樱狮子、白峰、名望等，虽然不是很密集，但很多品种在此园独有。荣耀公司赞助的鲜花拍照框也很漂亮 ③开元富贵广场：圆形小广场，设有休息亭。开元是唐玄宗的年号（713-741年），是唐朝国力达到鼎盛的时期，史称“开元盛世”，他很喜爱牡丹，使得牡丹文化盛行。广场附近种有牡丹品种迎日红、海黄、香玉、岛锦、卷叶红、春红娇艳、洛阳红、桃红飞翠、红宝石、霓虹焕彩、百园红霞、蓝月亮、盛丹炉、彩绘、景玉、明星、藏枝红、二乔、白雪塔、银粉金鳞、花王等，另有开着密集白花、黄花、粉花的树与地面的牡丹高低错落，成为绝美的打卡点，古装写真的美女排成队 ④蝴蝶馆：一座铁笼式小园，目前荒废成露天的普通区域，已无蝴蝶 ⑤芍园：普通园林，虽无牡丹，但高低错落、多种风格植物交织……  字数超限，在最后一张图片里继续,中国国花园,82475,河南,正面评论
0.8748542523985984,0.01786029335172668,0.017857143495543962,0.017893823854674105,0.017912877984922044,0.017883368625895298,0.017881095703169578,0.017857144585469928,181341200,Topic_1,讲解与服务,华中地区,25块钱学生票 4月份还涨价 真的没啥玩儿的 花还都颜色一样 不好看 不推荐！,中国国花园,82475,河南,负面评论
0.6559719405750942,0.0024541031728225887,0.0024531930778665754,0.0024549983622782785,0.1423964283953775,0.002453020992514624,0.18936533234064876,0.0024509830833974416,175381276,Topic_1,讲解与服务,华中地区,可能是因为月初吧，牡丹还没开多少。非常具有特色的基本还没有。整体服务上很一般，团购的票，扫码入园人不太多。两三分钟入园，可惜的是刚入园被一帮工作人员（目测是学生）志愿者簇拥而上让坐观光车。从东门到近西门，一人10元单程，可恶的是，很可恶的是身高不到100cm，3岁的小朋友还要买票5元，滑天下之大稽。昨天去的龙门石窟也没有。至于里面的配套之类，几乎没有，就是租赁汉服的很多。景区内的伊利冰淇淋10元一个也算是离谱。单单和龙门石窟比较，只能说很不值。所以想来看的且注意。月底和月中估计牡丹开的好一些。,中国国花园,82475,河南,正面评论
0.6264827893207137,0.003788925911491413,0.0037905668792175395,0.003789964236957566,0.22745154423503014,0.12711902317142895,0.0037887945862985833,0.0037883916588621683,166224222,Topic_1,讲解与服务,华中地区,11号周日早九点，遇到5000名写生的学生，排队一小时也进不去园里，果断放弃，改去白马寺。 13号周二早七点再次入园（周末票价30元，平日10元，哈哈，省了20大元），牡丹花开得华丽雅致，国花之名实至名归。今年牡丹很早就开了，再有一周牡丹的影恐怕也没了。此次牡丹之行满意而归！,中国国花园,82475,河南,正面评论
0.49883125684159174,0.2548797606801165,0.007357459037465365,0.007370092305208211,0.20945703227194842,0.007363733048233229,0.0073559302849145365,0.007384735530522085,166205862,Topic_1,讲解与服务,华中地区,性价比高，景色不错，里面的牡丹花开得很旺盛，很适合观赏。学生证，教师证这些还能打折扣。园子也很大，不拥挤。但是东门出来之后交通不是很便利，晚上6点的时候几乎打不到车……,中国国花园,82475,河南,正面评论
0.2798008568462256,0.0034761844283727316,0.0034775173520626627,0.0034764169509214206,0.6993460174508591,0.003473156872009993,0.0034774437840431327,0.0034724063155052646,166070070,Topic_5,植物与园区景观,华中地区,花期未到，但已经能够看到盛世的壮美！ 公园的性价比高，电瓶车方便老人，价格亲民，当的起国字号。 建议再丰富些对花、草、树的名称介绍吊牌，毕竟游客的专业知识不够，学习热情还是有滴。 特别是动员电瓶车司机师傅向北京的哥学习，多推广介绍洛阳的文化、旅游精髓。 大美洛阳，天佑洛阳！,中国国花园,82475,河南,正面评论
0.49442864020254823,0.005439543061117645,0.0054487902185297084,0.005439414404724811,0.39177361407300515,0.08659603304677105,0.005439181539711139,0.005434783453592286,158291376,Topic_1,讲解与服务,华中地区,15块钱的学生票还是很划算的，国花园的大门很是气派，体现出我国花的风采。刚进去以为就一片牡丹，但是走到后面发现精彩纷呈。牡丹开的很美，那首诗写的真好，唯有牡丹真国色，花开时节动京城。好评！！！,中国国花园,82475,河南,正面评论
0.742711794046853,0.005697329420298561,0.005692720622925982,0.1659235504280132,0.005687319410276543,0.06290983034015246,0.005695636279495522,0.005681819451984645,161788777,Topic_1,讲解与服务,华中地区,非常好，周末特意带孩子们去学习，免费参观还有义务讲解员，学到了很多，可以待一整天。非常感谢讲解员，他是一名记者先生，知识渊博，难得牺牲周末时间来这里普及知识。致敬！,中国文字博物馆,89315,河南,正面评论
0.7838510248865868,0.17861814383863442,0.0062532706960241975,0.006253366537950812,0.006255119874417307,0.006252058739445827,0.006267012555723538,0.006250002871217215,180844511,Topic_1,讲解与服务,华中地区,春节期间去人是太多了，要不是到得早讲解设备什么都赶不上，租AR对孩子寓教于乐还有任务能换礼品，虽不贵重但孩子开心，导游非常好耐心解释游客提出的问题，就是再掌握一些野史会更生动。,中国文字博物馆,89315,河南,正面评论
0.5376974570044725,0.004810026816769734,0.22910776037118297,0.004817132573058592,0.004814636185966352,0.10908218203332969,0.004812909541771459,0.1048578954734487,166444265,Topic_1,讲解与服务,华中地区,非常值得去，携程预约很方便。五一期间，人还不算多。里面的展馆东西收藏很丰富。千年历史看北京，三千年看陕西，五千年历史看河南。文字博物馆里介绍满语的简介上有错字，和讲解员提示了，博物馆里还是要严谨的，毕竟每天有很多孩子需要学习的。总体超赞，,中国文字博物馆,89315,河南,正面评论
0.005001708770175933,0.005000998506163295,0.6676469140475086,0.005002111103655686,0.1495118563265775,0.005002856476222735,0.005008135405067142,0.15782541936462888,178693375,Topic_3,展馆与展示,华中地区,中国文字系华夏历史的记载，文字发展史乃中华文明发展史。历史的沉淀，历史的记忆。中国文字博物馆是进行爱国主义教育的平台，有益于研究炎黄子孙，研究中华民族大家庭，研究中国书法……。,中国文字博物馆,89315,河南,正面评论
0.32220872055244393,0.00833934370072,0.00834679813154956,0.008352519944950553,0.0083414409976507,0.008349104559451759,0.25925941523647883,0.3768026568767547,152985612,Topic_8,文化历史与展馆学习,华中地区,很有意思一个地方。安阳，因为殷墟和文明，因为甲骨文而出名。在安阳建设这么一个中国文字博物馆，还是很有意思的，增加大家都认识和知识，而且还免费。寓教于乐，很好,中国文字博物馆,89315,河南,正面评论
0.657493524145563,0.005683125415380973,0.06098030088473376,0.21341252774527264,0.005684087961931887,0.0056898535714050525,0.005686523493228905,0.04537005678248379,175713132,Topic_1,讲解与服务,华中地区,孩子在三楼纳西族特展发现错误，及时反馈给了工作人员，不知道后续会不会更改过来，作为官方博物馆，尤其文化博物馆，文字博物馆，五一期间遇到了无数支中小学生研学队伍，是不是应该更严谨一些呢？,中国文字博物馆,89315,河南,中性评论
0.718340242776458,0.007814544029722472,0.007831679906593697,0.007833357261108563,0.172209881577427,0.007817010922938324,0.007823092509215826,0.0703301910165361,156907577,Topic_1,讲解与服务,华中地区,免费参观，不过要凭身份证取票，刷票进馆，主要是讲中国文字的发展史，展厅灯光比较暗，去的时候发现很多小学生，也有一些家长带孩子来，乱跑乱跳的，放声大哭的，啥都有。,中国文字博物馆,89315,河南,正面评论
0.12251475164124485,0.006253837100213537,0.07126750931276454,0.0062592647795976,0.006253543745190636,0.006250740177786371,0.5256466885122979,0.2555536647309046,198667085,Topic_7,互动与学习体验,华中地区,中国文字博物馆真是涨知识的好地方！门票免费，太赞了。从甲骨文到现代汉字，展览内容丰富，互动体验也很棒。特别是那个文字墙，让人深刻感受到中华文化的博大精深。孩子们也玩得很开心，学习了很多新知识。强烈推荐！,中国文字博物馆,89315,河南,正面评论
0.3775906707604919,0.10734639384036089,0.1958591644164295,0.002197327531847617,0.2076079807747939,0.002196600857337533,0.002194841064584311,0.10500702075415431,183393876,Topic_1,讲解与服务,华中地区,见过的最亲民的博物馆，由博文馆、宣文馆等三大建筑组成。部分场馆晚上9点半之前只要预约就对在开放（还有免费人工讲解），成了周边市民晚上夏季纳凉的好去处（有好多市民在高大建筑的阴面乘凉）；有一边停车场免费。（这一点比湖南省博物馆强太多，那里连正常工作日，诺大的地下车库，都不对预约成功的游客开放，只开张头些天开放过）。因为安阳是甲骨文的发源地，展品最适合对中国文字历史感兴趣的、或学生来参观。镇馆之宝是商代的一个保存完好的壶。,中国文字博物馆,89315,河南,正面评论
0.004172884289670756,0.0926302650997407,0.5926888259971208,0.004174811191260246,0.004171376219499658,0.004170834233624318,0.08817386732539692,0.20981713564368654,178035948,Topic_3,展馆与展示,华中地区,一个学习汉语学习汉字、带娃遛娃的好去处。中国文字博物馆位于河南省安阳市，外观建筑就是一个象形字体，很有特色。博物馆里环境优秀，适合游客休息和小朋友们学习。仓颉造字厅、甲骨文展示厅等等，在这里可以详尽有序的对中国文化、尤其是汉字有一个全面深入的理解。建议全国少年儿童都来参观学习一下。,中国文字博物馆,89315,河南,正面评论
0.2888634025762993,0.0031277837214559,0.0031338557371570334,0.2579321202280712,0.0031288864370487535,0.003126771429780161,0.0031280551997248597,0.4375591246704627,177042331,Topic_8,文化历史与展馆学习,华中地区,安阳一日自由行，选的第一站是殷墟遗址，第二站就是中国文字博物馆。中国文字博物馆位于安阳市区，作为甲骨文的故乡，也作为中国文字之都，来这个博物馆的意义非比寻常。博物馆场馆很大，分两个免费展馆，一个收费展馆，一圈逛下来大概需要2-3小时左右，在这儿，可以了解中国文字的起源、演变和发展，很适合喜欢历史、喜欢金文、喜欢书法的受众前来打卡、参观和学习。,中国文字博物馆,89315,河南,正面评论
0.0069446104537733404,0.006944573614901459,0.006945317654702704,0.006944687495656622,0.006944566899159229,0.006944657819911767,0.006944900220935766,0.9513866858409591,172762403,Topic_8,文化历史与展馆学习,华中地区,博物馆位于古都安阳 值得多去几次学习学习的地方 了解汉字的起源与发展历史，展馆很大，各种展品也相当多，从甲骨文到现代文字,中国文字博物馆,89315,河南,正面评论
0.006579095717886357,0.006579062799448831,0.006579727180704098,0.006579164562378789,0.006579056796955864,0.006579138044533372,0.006579354640840505,0.953945400257252,173385383,Topic_8,文化历史与展馆学习,华中地区,博物馆位于古都安阳 值得多去几次学习学习的地方 了解汉字的起源与发展历史，展馆很大，各种展品也相当多，从甲骨文到现代文字应有尽有,中国文字博物馆,89315,河南,正面评论
0.006579095717886357,0.006579062799448831,0.006579727180704098,0.006579164562378789,0.006579056796955864,0.006579138044533372,0.006579354640840505,0.953945400257252,173385365,Topic_8,文化历史与展馆学习,华中地区,博物馆位于古都安阳 值得多去几次学习学习的地方 了解汉字的起源与发展历史，展馆很大，各种展品也相当多，从甲骨文到现代文字应有尽有,中国文字博物馆,89315,河南,正面评论
0.006579095717886357,0.006579062799448831,0.006579727180704098,0.006579164562378789,0.006579056796955864,0.006579138044533372,0.006579354640840505,0.953945400257252,173385372,Topic_8,文化历史与展馆学习,华中地区,博物馆位于古都安阳 值得多去几次学习学习的地方 了解汉字的起源与发展历史，展馆很大，各种展品也相当多，从甲骨文到现代文字应有尽有,中国文字博物馆,89315,河南,正面评论
0.006579095717886357,0.006579062799448831,0.006579727180704098,0.006579164562378789,0.006579056796955864,0.006579138044533372,0.006579354640840505,0.953945400257252,173385380,Topic_8,文化历史与展馆学习,华中地区,博物馆位于古都安阳 值得多去几次学习学习的地方 了解汉字的起源与发展历史，展馆很大，各种展品也相当多，从甲骨文到现代文字应有尽有,中国文字博物馆,89315,河南,正面评论
